cart_item_id,session_id,product_id,quantity,created_at,modified_at
11979,3376,625,5,2023-02-28 15:04:20,2023-02-28 15:21:20
11980,3376,402,5,2023-02-28 15:02:37,2023-02-28 15:18:37
11981,3376,602,1,2023-02-28 15:01:58,2023-02-28 15:31:58
11982,3376,838,1,2023-02-28 15:03:21,2023-02-28 15:33:21
11983,3376,91,3,2023-02-28 15:04:27,2023-02-28 15:27:27
11984,3376,152,1,2023-02-28 15:05:30,2023-02-28 15:30:30
11985,3377,578,3,2022-06-06 21:10:06,2022-06-06 21:32:06
11986,3377,30,3,2022-06-06 20:32:07,2022-06-06 20:52:07
11987,3377,613,3,2022-06-06 20:56:03,2022-06-06 21:02:03
11988,3377,769,1,2022-06-06 20:36:16,2022-06-06 20:55:16
11989,3378,938,5,2022-04-04 02:56:19,2022-04-04 03:00:19
11990,3378,170,5,2022-04-04 02:51:58,2022-04-04 03:10:58
11991,3378,938,1,2022-04-04 02:58:47,2022-04-04 03:12:47
11992,3378,206,3,2022-04-04 03:06:55,2022-04-04 03:09:55
11993,3378,105,2,2022-04-04 02:54:02,2022-04-04 02:56:02
11994,3379,152,5,2022-11-13 04:53:04,2022-11-13 05:11:04
11995,3380,790,2,2022-09-13 18:01:02,2022-09-13 18:26:02
11996,3380,319,3,2022-09-13 18:00:29,2022-09-13 18:13:29
11997,3380,96,5,2022-09-13 17:59:16,2022-09-13 18:16:16
11998,3380,56,3,2022-09-13 18:06:28,2022-09-13 18:19:28
11999,3380,3,4,2022-09-13 18:03:54,2022-09-13 18:27:54
12000,3380,478,5,2022-09-13 18:04:44,2022-09-13 18:27:44
12001,3381,723,2,2023-08-24 05:13:44,2023-08-24 05:27:44
12002,3381,947,5,2023-08-24 05:08:34,2023-08-24 05:15:34
12003,3382,70,5,2022-05-30 12:31:21,2022-05-30 12:42:21
12004,3382,34,1,2022-05-30 11:55:38,2022-05-30 12:25:38
12005,3382,886,1,2022-05-30 12:03:34,2022-05-30 12:31:34
12006,3382,513,3,2022-05-30 12:04:47,2022-05-30 12:10:47
12007,3382,986,3,2022-05-30 12:43:27,2022-05-30 13:07:27
12008,3383,74,5,2022-08-03 03:46:29,2022-08-03 03:55:29
12009,3383,553,4,2022-08-03 03:36:59,2022-08-03 03:59:59
12010,3383,812,5,2022-08-03 03:17:56,2022-08-03 03:35:56
12011,3384,78,1,2022-01-31 19:54:42,2022-01-31 20:13:42
12012,3384,364,2,2022-01-31 19:51:34,2022-01-31 19:52:34
12013,3384,795,2,2022-01-31 19:48:00,2022-01-31 20:03:00
12014,3384,183,5,2022-01-31 20:00:05,2022-01-31 20:12:05
12015,3384,66,5,2022-01-31 19:49:56,2022-01-31 19:58:56
12016,3384,390,3,2022-01-31 20:03:39,2022-01-31 20:08:39
12017,3385,486,5,2022-11-05 03:28:50,2022-11-05 03:39:50
12018,3385,99,5,2022-11-05 03:30:36,2022-11-05 03:47:36
12019,3385,733,1,2022-11-05 03:33:45,2022-11-05 03:56:45
12020,3385,720,3,2022-11-05 03:36:45,2022-11-05 04:06:45
12021,3385,664,1,2022-11-05 03:49:32,2022-11-05 04:08:32
12022,3386,748,3,2022-09-30 23:57:55,2022-10-01 00:21:55
12023,3386,626,4,2022-10-01 00:02:54,2022-10-01 00:25:54
12024,3386,976,4,2022-10-01 00:29:47,2022-10-01 00:33:47
12025,3386,158,2,2022-10-01 00:00:54,2022-10-01 00:24:54
12026,3386,494,1,2022-09-30 23:51:41,2022-10-01 00:13:41
12027,3386,32,1,2022-09-30 23:45:05,2022-09-30 23:57:05
12028,3386,400,1,2022-09-30 23:49:57,2022-10-01 00:01:57
12029,3387,976,1,2022-05-21 10:05:22,2022-05-21 10:31:22
12030,3387,659,4,2022-05-21 10:21:10,2022-05-21 10:37:10
12031,3387,368,2,2022-05-21 10:05:21,2022-05-21 10:08:21
12032,3387,458,4,2022-05-21 10:25:06,2022-05-21 10:49:06
12033,3387,489,1,2022-05-21 10:20:07,2022-05-21 10:39:07
12034,3387,402,3,2022-05-21 10:09:21,2022-05-21 10:16:21
12035,3387,726,4,2022-05-21 10:06:51,2022-05-21 10:09:51
12036,3388,740,2,2022-02-01 03:56:43,2022-02-01 04:26:43
12037,3388,805,4,2022-02-01 04:00:54,2022-02-01 04:26:54
12038,3388,31,1,2022-02-01 03:53:20,2022-02-01 04:02:20
12039,3388,685,4,2022-02-01 03:59:55,2022-02-01 04:14:55
12040,3389,686,4,2023-04-22 02:03:04,2023-04-22 02:11:04
12041,3389,274,5,2023-04-22 01:56:00,2023-04-22 02:17:00
12042,3389,551,5,2023-04-22 01:58:48,2023-04-22 02:02:48
12043,3389,973,4,2023-04-22 02:11:23,2023-04-22 02:14:23
12044,3390,794,1,2023-03-02 16:20:12,2023-03-02 16:30:12
12045,3391,911,2,2023-08-11 05:30:35,2023-08-11 05:57:35
12046,3392,721,4,2022-10-19 20:20:04,2022-10-19 20:21:04
12047,3393,465,5,2022-05-05 19:36:39,2022-05-05 19:39:39
12048,3393,753,4,2022-05-05 19:37:17,2022-05-05 19:43:17
12049,3393,127,2,2022-05-05 19:35:52,2022-05-05 19:49:52
12050,3393,818,5,2022-05-05 19:35:34,2022-05-05 19:44:34
12051,3393,950,3,2022-05-05 19:32:38,2022-05-05 19:52:38
12052,3394,774,1,2022-10-25 23:51:56,2022-10-26 00:06:56
12053,3394,97,1,2022-10-25 23:50:12,2022-10-25 23:57:12
12054,3394,386,2,2022-10-25 23:50:31,2022-10-26 00:18:31
12055,3394,628,5,2022-10-25 23:47:49,2022-10-25 23:50:49
12056,3394,799,1,2022-10-25 23:47:44,2022-10-26 00:05:44
12057,3395,334,3,2022-08-28 08:04:44,2022-08-28 08:11:44
12058,3395,523,1,2022-08-28 08:05:32,2022-08-28 08:24:32
12059,3395,957,3,2022-08-28 08:13:02,2022-08-28 08:27:02
12060,3395,454,2,2022-08-28 08:10:13,2022-08-28 08:30:13
12061,3395,806,4,2022-08-28 08:25:52,2022-08-28 08:35:52
12062,3396,679,4,2022-01-08 21:17:58,2022-01-08 21:18:58
12063,3396,298,1,2022-01-08 21:06:19,2022-01-08 21:11:19
12064,3396,69,5,2022-01-08 21:10:36,2022-01-08 21:23:36
12065,3396,468,3,2022-01-08 20:42:46,2022-01-08 21:01:46
12066,3396,900,5,2022-01-08 21:00:58,2022-01-08 21:06:58
12067,3396,406,1,2022-01-08 21:05:34,2022-01-08 21:32:34
12068,3396,395,1,2022-01-08 20:47:20,2022-01-08 21:05:20
12069,3396,435,3,2022-01-08 20:52:35,2022-01-08 21:08:35
12070,3397,936,1,2022-09-06 23:08:40,2022-09-06 23:12:40
12071,3397,57,3,2022-09-06 22:56:00,2022-09-06 23:13:00
12072,3397,844,4,2022-09-06 22:59:04,2022-09-06 23:15:04
12073,3398,311,4,2023-05-06 13:21:40,2023-05-06 13:46:40
12074,3398,941,1,2023-05-06 13:37:38,2023-05-06 14:03:38
12075,3398,411,2,2023-05-06 13:28:59,2023-05-06 13:36:59
12076,3398,811,1,2023-05-06 13:39:46,2023-05-06 13:55:46
12077,3399,336,2,2023-01-21 04:52:14,2023-01-21 05:12:14
12078,3399,29,4,2023-01-21 04:24:36,2023-01-21 04:51:36
12079,3399,250,1,2023-01-21 04:36:33,2023-01-21 04:47:33
12080,3399,333,3,2023-01-21 04:41:18,2023-01-21 04:56:18
12081,3399,837,1,2023-01-21 05:00:13,2023-01-21 05:19:13
12082,3399,994,3,2023-01-21 04:55:03,2023-01-21 05:06:03
12083,3399,116,2,2023-01-21 04:25:21,2023-01-21 04:43:21
12084,3400,796,5,2022-01-31 12:21:39,2022-01-31 12:51:39
12085,3400,101,5,2022-01-31 12:46:26,2022-01-31 12:49:26
12086,3400,472,5,2022-01-31 12:26:17,2022-01-31 12:42:17
12087,3400,647,1,2022-01-31 12:31:58,2022-01-31 12:57:58
12088,3401,237,5,2023-04-24 03:46:11,2023-04-24 04:03:11
12089,3401,357,1,2023-04-24 03:16:17,2023-04-24 03:30:17
12090,3401,342,2,2023-04-24 03:41:59,2023-04-24 03:57:59
12091,3401,457,2,2023-04-24 03:30:11,2023-04-24 03:47:11
12092,3401,189,1,2023-04-24 03:16:45,2023-04-24 03:23:45
12093,3402,946,1,2022-11-08 09:15:35,2022-11-08 09:34:35
12094,3402,201,3,2022-11-08 09:18:57,2022-11-08 09:19:57
12095,3402,692,2,2022-11-08 09:02:32,2022-11-08 09:12:32
12096,3402,422,1,2022-11-08 09:11:43,2022-11-08 09:17:43
12097,3402,91,1,2022-11-08 09:15:43,2022-11-08 09:28:43
12098,3402,867,5,2022-11-08 08:54:28,2022-11-08 09:12:28
12099,3402,801,3,2022-11-08 09:07:42,2022-11-08 09:18:42
12100,3402,481,5,2022-11-08 09:15:39,2022-11-08 09:42:39
12101,3403,572,5,2023-01-13 11:04:59,2023-01-13 11:22:59
12102,3404,271,3,2022-01-09 21:48:38,2022-01-09 22:09:38
12103,3405,435,5,2023-06-22 09:47:00,2023-06-22 10:03:00
12104,3405,178,1,2023-06-22 09:50:46,2023-06-22 09:57:46
12105,3406,846,2,2022-09-13 14:54:51,2022-09-13 15:10:51
12106,3406,992,4,2022-09-13 14:45:35,2022-09-13 15:04:35
12107,3406,798,2,2022-09-13 14:55:36,2022-09-13 15:21:36
12108,3406,957,2,2022-09-13 14:42:22,2022-09-13 15:03:22
12109,3407,205,3,2022-10-11 03:20:17,2022-10-11 03:21:17
12110,3407,768,5,2022-10-11 03:17:33,2022-10-11 03:22:33
12111,3408,388,4,2023-12-29 16:32:24,2023-12-29 16:36:24
12112,3408,45,3,2023-12-29 16:32:52,2023-12-29 17:00:52
12113,3408,471,2,2023-12-29 16:37:22,2023-12-29 16:45:22
12114,3408,299,5,2023-12-29 16:23:44,2023-12-29 16:26:44
12115,3408,263,2,2023-12-29 16:11:37,2023-12-29 16:31:37
12116,3408,196,2,2023-12-29 16:08:33,2023-12-29 16:26:33
12117,3409,110,2,2022-02-24 12:05:13,2022-02-24 12:09:13
12118,3409,946,5,2022-02-24 12:20:43,2022-02-24 12:38:43
12119,3410,89,4,2023-04-04 01:51:44,2023-04-04 01:54:44
12120,3410,169,3,2023-04-04 01:52:08,2023-04-04 02:03:08
12121,3410,830,1,2023-04-04 01:42:54,2023-04-04 01:46:54
12122,3410,157,1,2023-04-04 01:23:32,2023-04-04 01:36:32
12123,3410,246,4,2023-04-04 01:46:10,2023-04-04 02:06:10
12124,3411,483,1,2023-11-09 23:33:28,2023-11-10 00:01:28
12125,3411,559,3,2023-11-09 23:33:35,2023-11-09 23:37:35
12126,3411,115,2,2023-11-09 23:29:08,2023-11-09 23:51:08
12127,3411,180,1,2023-11-09 23:42:04,2023-11-09 23:47:04
12128,3411,39,4,2023-11-09 23:32:38,2023-11-09 23:41:38
12129,3411,488,4,2023-11-09 23:56:13,2023-11-10 00:03:13
12130,3411,508,5,2023-11-09 23:39:34,2023-11-10 00:02:34
12131,3411,578,3,2023-11-09 23:52:45,2023-11-10 00:09:45
12132,3412,514,5,2023-01-26 22:39:49,2023-01-26 23:04:49
12133,3413,494,1,2023-02-19 17:26:11,2023-02-19 17:40:11
12134,3413,506,4,2023-02-19 17:26:19,2023-02-19 17:36:19
12135,3413,691,3,2023-02-19 17:24:41,2023-02-19 17:49:41
12136,3413,422,5,2023-02-19 17:24:40,2023-02-19 17:53:40
12137,3414,143,2,2022-03-29 18:56:38,2022-03-29 19:15:38
12138,3415,191,4,2022-09-28 20:21:48,2022-09-28 20:50:48
12139,3415,935,3,2022-09-28 19:42:01,2022-09-28 19:50:01
12140,3415,457,1,2022-09-28 20:18:24,2022-09-28 20:37:24
12141,3416,610,1,2022-08-30 17:47:03,2022-08-30 17:56:03
12142,3416,136,4,2022-08-30 17:47:17,2022-08-30 18:03:17
12143,3416,44,1,2022-08-30 18:26:38,2022-08-30 18:49:38
12144,3416,79,2,2022-08-30 17:52:23,2022-08-30 18:10:23
12145,3416,474,2,2022-08-30 17:57:14,2022-08-30 18:09:14
12146,3416,277,3,2022-08-30 17:56:52,2022-08-30 18:01:52
12147,3416,760,4,2022-08-30 18:08:48,2022-08-30 18:20:48
12148,3416,696,1,2022-08-30 18:25:37,2022-08-30 18:32:37
12149,3417,351,2,2023-10-07 17:33:45,2023-10-07 17:41:45
12150,3417,463,1,2023-10-07 17:17:26,2023-10-07 17:31:26
12151,3417,485,2,2023-10-07 17:26:57,2023-10-07 17:27:57
12152,3418,474,4,2022-09-20 08:10:40,2022-09-20 08:33:40
12153,3419,25,1,2023-03-29 17:19:11,2023-03-29 17:25:11
12154,3419,343,5,2023-03-29 17:22:37,2023-03-29 17:37:37
12155,3419,782,5,2023-03-29 17:22:24,2023-03-29 17:43:24
12156,3420,651,1,2023-01-02 18:35:22,2023-01-02 18:42:22
12157,3420,530,3,2023-01-02 18:07:53,2023-01-02 18:30:53
12158,3421,674,4,2022-02-24 23:52:37,2022-02-25 00:02:37
12159,3421,124,3,2022-02-24 23:53:27,2022-02-25 00:04:27
12160,3421,505,1,2022-02-25 00:13:33,2022-02-25 00:27:33
12161,3422,729,2,2023-07-19 13:41:36,2023-07-19 14:04:36
12162,3422,948,1,2023-07-19 13:52:23,2023-07-19 13:53:23
12163,3422,851,4,2023-07-19 13:44:23,2023-07-19 14:05:23
12164,3422,75,4,2023-07-19 13:47:55,2023-07-19 13:50:55
12165,3422,518,3,2023-07-19 13:52:35,2023-07-19 14:19:35
12166,3423,548,3,2023-01-22 20:12:32,2023-01-22 20:35:32
12167,3423,831,3,2023-01-22 20:44:44,2023-01-22 21:02:44
12168,3423,172,1,2023-01-22 20:20:18,2023-01-22 20:38:18
12169,3423,53,2,2023-01-22 20:42:17,2023-01-22 20:59:17
12170,3423,172,3,2023-01-22 20:20:50,2023-01-22 20:29:50
12171,3424,522,2,2022-06-08 07:51:53,2022-06-08 08:15:53
12172,3424,471,5,2022-06-08 08:06:29,2022-06-08 08:33:29
12173,3424,984,5,2022-06-08 08:05:47,2022-06-08 08:30:47
12174,3424,923,3,2022-06-08 08:04:07,2022-06-08 08:11:07
12175,3425,460,3,2023-04-19 12:51:21,2023-04-19 13:07:21
12176,3425,792,2,2023-04-19 12:39:42,2023-04-19 12:58:42
12177,3425,657,4,2023-04-19 12:42:41,2023-04-19 12:53:41
12178,3426,209,2,2023-11-19 00:49:49,2023-11-19 01:16:49
12179,3426,97,1,2023-11-19 00:54:04,2023-11-19 01:02:04
12180,3426,699,1,2023-11-19 00:48:55,2023-11-19 01:04:55
12181,3426,219,5,2023-11-19 00:46:59,2023-11-19 01:07:59
12182,3426,90,4,2023-11-19 00:50:00,2023-11-19 01:09:00
12183,3426,8,4,2023-11-19 00:49:05,2023-11-19 00:54:05
12184,3426,989,2,2023-11-19 00:50:30,2023-11-19 01:08:30
12185,3427,91,1,2022-02-16 11:02:48,2022-02-16 11:31:48
12186,3428,352,1,2023-11-26 13:48:26,2023-11-26 14:01:26
12187,3429,42,1,2023-02-12 00:08:31,2023-02-12 00:20:31
12188,3429,681,1,2023-02-11 23:58:00,2023-02-12 00:18:00
12189,3429,278,1,2023-02-12 00:10:02,2023-02-12 00:16:02
12190,3429,175,5,2023-02-12 00:18:01,2023-02-12 00:45:01
12191,3429,840,4,2023-02-12 00:13:49,2023-02-12 00:30:49
12192,3430,878,5,2022-01-27 14:02:18,2022-01-27 14:06:18
12193,3430,108,5,2022-01-27 14:05:10,2022-01-27 14:10:10
12194,3431,193,5,2022-10-04 10:14:04,2022-10-04 10:19:04
12195,3432,985,3,2023-07-06 06:04:36,2023-07-06 06:25:36
12196,3432,148,5,2023-07-06 05:54:51,2023-07-06 06:08:51
12197,3433,72,1,2023-05-29 10:37:05,2023-05-29 10:50:05
12198,3433,195,1,2023-05-29 10:43:02,2023-05-29 11:13:02
12199,3434,779,2,2023-12-30 05:02:01,2023-12-30 05:25:01
12200,3435,478,4,2023-12-20 14:16:56,2023-12-20 14:33:56
12201,3435,600,2,2023-12-20 14:15:22,2023-12-20 14:31:22
12202,3435,366,4,2023-12-20 14:08:45,2023-12-20 14:17:45
12203,3435,58,1,2023-12-20 14:21:38,2023-12-20 14:25:38
12204,3435,900,3,2023-12-20 14:15:40,2023-12-20 14:18:40
12205,3435,460,1,2023-12-20 14:05:33,2023-12-20 14:35:33
12206,3436,463,4,2023-07-11 19:19:35,2023-07-11 19:20:35
12207,3436,777,5,2023-07-11 19:38:56,2023-07-11 19:53:56
12208,3437,811,1,2023-08-22 00:20:45,2023-08-22 00:37:45
12209,3437,726,5,2023-08-22 00:35:43,2023-08-22 00:50:43
12210,3437,547,2,2023-08-22 00:21:08,2023-08-22 00:25:08
12211,3437,547,1,2023-08-22 00:48:16,2023-08-22 00:55:16
12212,3437,217,1,2023-08-22 00:08:55,2023-08-22 00:15:55
12213,3438,336,2,2022-05-25 03:34:59,2022-05-25 03:48:59
12214,3438,250,2,2022-05-25 03:34:30,2022-05-25 03:36:30
12215,3439,933,1,2023-07-19 20:03:16,2023-07-19 20:28:16
12216,3439,243,2,2023-07-19 19:57:00,2023-07-19 20:08:00
12217,3440,403,2,2023-01-31 12:30:47,2023-01-31 12:31:47
12218,3441,651,1,2023-04-11 22:31:02,2023-04-11 22:48:02
12219,3441,614,5,2023-04-11 22:27:42,2023-04-11 22:36:42
12220,3441,273,5,2023-04-11 23:00:54,2023-04-11 23:26:54
12221,3442,108,3,2022-03-08 10:44:42,2022-03-08 11:11:42
12222,3443,483,5,2023-04-18 08:49:53,2023-04-18 09:19:53
12223,3443,199,5,2023-04-18 08:54:45,2023-04-18 09:21:45
12224,3443,679,1,2023-04-18 09:05:55,2023-04-18 09:31:55
12225,3444,830,5,2023-07-29 16:01:53,2023-07-29 16:02:53
12226,3444,219,5,2023-07-29 16:50:15,2023-07-29 16:53:15
12227,3444,727,5,2023-07-29 16:20:27,2023-07-29 16:48:27
12228,3444,110,4,2023-07-29 16:22:35,2023-07-29 16:43:35
12229,3444,752,3,2023-07-29 16:32:52,2023-07-29 16:57:52
12230,3444,357,3,2023-07-29 16:37:40,2023-07-29 16:57:40
12231,3444,498,1,2023-07-29 16:49:22,2023-07-29 16:56:22
12232,3444,926,1,2023-07-29 16:07:38,2023-07-29 16:37:38
12233,3445,447,1,2022-06-27 01:19:30,2022-06-27 01:29:30
12234,3445,74,4,2022-06-27 01:24:03,2022-06-27 01:39:03
12235,3446,190,3,2023-04-21 15:25:34,2023-04-21 15:39:34
12236,3446,81,5,2023-04-21 15:22:48,2023-04-21 15:44:48
12237,3446,111,3,2023-04-21 15:21:30,2023-04-21 15:37:30
12238,3446,814,2,2023-04-21 15:05:56,2023-04-21 15:09:56
12239,3446,127,3,2023-04-21 15:06:48,2023-04-21 15:18:48
12240,3446,688,1,2023-04-21 15:34:53,2023-04-21 15:51:53
12241,3446,109,1,2023-04-21 15:47:23,2023-04-21 15:52:23
12242,3447,81,3,2022-05-02 16:03:27,2022-05-02 16:09:27
12243,3447,942,1,2022-05-02 16:05:34,2022-05-02 16:24:34
12244,3448,525,5,2023-02-08 05:45:06,2023-02-08 06:07:06
12245,3448,394,1,2023-02-08 05:38:18,2023-02-08 05:42:18
12246,3448,585,1,2023-02-08 05:09:14,2023-02-08 05:38:14
12247,3448,867,1,2023-02-08 05:32:34,2023-02-08 06:01:34
12248,3448,238,2,2023-02-08 05:46:41,2023-02-08 05:48:41
12249,3448,836,3,2023-02-08 05:32:31,2023-02-08 06:00:31
12250,3448,384,1,2023-02-08 05:10:16,2023-02-08 05:30:16
12251,3448,997,4,2023-02-08 05:43:10,2023-02-08 06:06:10
12252,3449,429,2,2023-12-11 06:57:45,2023-12-11 07:09:45
12253,3449,445,2,2023-12-11 06:32:12,2023-12-11 06:58:12
12254,3449,660,3,2023-12-11 07:01:45,2023-12-11 07:13:45
12255,3449,885,4,2023-12-11 06:51:21,2023-12-11 07:01:21
12256,3449,330,2,2023-12-11 06:37:55,2023-12-11 07:05:55
12257,3449,411,4,2023-12-11 06:54:19,2023-12-11 07:03:19
12258,3449,951,5,2023-12-11 06:59:56,2023-12-11 07:19:56
12259,3450,71,3,2023-10-02 23:58:02,2023-10-03 00:13:02
12260,3450,682,1,2023-10-02 23:54:49,2023-10-03 00:22:49
12261,3451,272,2,2022-07-10 11:25:24,2022-07-10 11:29:24
12262,3451,943,1,2022-07-10 11:35:19,2022-07-10 12:02:19
12263,3451,646,2,2022-07-10 11:34:06,2022-07-10 11:54:06
12264,3451,998,4,2022-07-10 11:27:11,2022-07-10 11:31:11
12265,3451,72,3,2022-07-10 11:29:01,2022-07-10 11:40:01
12266,3451,14,2,2022-07-10 11:39:16,2022-07-10 11:59:16
12267,3451,764,1,2022-07-10 11:21:07,2022-07-10 11:29:07
12268,3451,684,5,2022-07-10 11:38:20,2022-07-10 11:42:20
12269,3452,786,4,2022-10-19 04:10:43,2022-10-19 04:31:43
12270,3452,105,4,2022-10-19 04:13:30,2022-10-19 04:39:30
12271,3452,568,2,2022-10-19 04:14:51,2022-10-19 04:25:51
12272,3452,515,5,2022-10-19 04:16:04,2022-10-19 04:17:04
12273,3453,270,3,2023-12-29 00:48:28,2023-12-29 01:09:28
12274,3453,652,4,2023-12-29 01:01:29,2023-12-29 01:02:29
12275,3453,38,4,2023-12-29 00:45:51,2023-12-29 00:59:51
12276,3454,324,2,2023-07-03 04:05:44,2023-07-03 04:18:44
12277,3454,633,3,2023-07-03 04:10:03,2023-07-03 04:29:03
12278,3455,959,2,2023-04-05 17:49:19,2023-04-05 17:56:19
12279,3455,770,2,2023-04-05 17:48:26,2023-04-05 17:59:26
12280,3456,589,1,2022-12-13 06:33:23,2022-12-13 06:38:23
12281,3456,374,1,2022-12-13 06:18:30,2022-12-13 06:28:30
12282,3456,656,3,2022-12-13 06:32:54,2022-12-13 06:33:54
12283,3456,983,4,2022-12-13 06:17:08,2022-12-13 06:29:08
12284,3457,498,2,2023-04-16 06:09:34,2023-04-16 06:14:34
12285,3458,530,3,2022-09-26 12:59:23,2022-09-26 13:04:23
12286,3458,399,3,2022-09-26 13:00:38,2022-09-26 13:22:38
12287,3458,588,5,2022-09-26 13:02:47,2022-09-26 13:27:47
12288,3459,165,5,2023-01-21 04:46:51,2023-01-21 05:04:51
12289,3459,5,4,2023-01-21 04:50:36,2023-01-21 05:00:36
12290,3460,613,3,2023-04-30 20:58:46,2023-04-30 21:22:46
12291,3461,410,4,2023-11-15 17:10:05,2023-11-15 17:12:05
12292,3461,296,5,2023-11-15 16:49:38,2023-11-15 17:03:38
12293,3461,273,2,2023-11-15 16:45:28,2023-11-15 17:12:28
12294,3461,64,3,2023-11-15 16:57:40,2023-11-15 17:25:40
12295,3462,412,1,2022-05-24 15:03:21,2022-05-24 15:09:21
12296,3462,796,5,2022-05-24 14:54:11,2022-05-24 15:10:11
12297,3462,983,1,2022-05-24 14:51:30,2022-05-24 15:05:30
12298,3462,454,1,2022-05-24 14:53:05,2022-05-24 15:21:05
12299,3462,865,2,2022-05-24 15:01:41,2022-05-24 15:15:41
12300,3463,63,5,2023-09-21 06:53:04,2023-09-21 07:19:04
12301,3463,476,4,2023-09-21 06:51:36,2023-09-21 06:56:36
12302,3463,275,2,2023-09-21 06:51:41,2023-09-21 07:03:41
12303,3463,191,2,2023-09-21 06:39:36,2023-09-21 06:56:36
12304,3463,409,2,2023-09-21 06:31:06,2023-09-21 06:35:06
12305,3463,423,1,2023-09-21 06:31:46,2023-09-21 06:46:46
12306,3463,284,3,2023-09-21 06:35:00,2023-09-21 06:42:00
12307,3464,165,2,2022-01-02 15:47:38,2022-01-02 16:05:38
12308,3465,612,4,2022-01-18 12:36:20,2022-01-18 12:41:20
12309,3465,43,1,2022-01-18 12:33:13,2022-01-18 12:38:13
12310,3465,480,4,2022-01-18 12:33:23,2022-01-18 12:44:23
12311,3466,166,4,2023-05-04 16:57:34,2023-05-04 17:13:34
12312,3467,618,4,2023-11-13 02:35:18,2023-11-13 02:59:18
12313,3467,913,1,2023-11-13 02:12:28,2023-11-13 02:41:28
12314,3467,725,1,2023-11-13 02:47:37,2023-11-13 03:16:37
12315,3467,265,3,2023-11-13 02:12:31,2023-11-13 02:17:31
12316,3468,325,2,2023-11-14 08:09:41,2023-11-14 08:28:41
12317,3469,95,3,2023-02-19 13:06:05,2023-02-19 13:26:05
12318,3469,888,2,2023-02-19 13:08:59,2023-02-19 13:12:59
12319,3470,519,5,2022-04-09 14:29:21,2022-04-09 14:53:21
12320,3471,113,3,2022-03-19 22:40:35,2022-03-19 23:05:35
12321,3471,624,1,2022-03-19 22:58:04,2022-03-19 23:24:04
12322,3472,909,5,2023-04-24 13:52:35,2023-04-24 14:09:35
12323,3472,472,1,2023-04-24 13:32:02,2023-04-24 13:46:02
12324,3473,797,2,2023-05-12 16:59:04,2023-05-12 17:29:04
12325,3473,987,1,2023-05-12 16:58:56,2023-05-12 17:18:56
12326,3474,333,5,2023-04-08 08:31:05,2023-04-08 08:48:05
12327,3474,66,5,2023-04-08 08:59:57,2023-04-08 09:16:57
12328,3474,232,5,2023-04-08 09:02:41,2023-04-08 09:07:41
12329,3474,772,2,2023-04-08 09:12:10,2023-04-08 09:31:10
12330,3475,976,2,2022-03-30 08:45:58,2022-03-30 09:01:58
12331,3476,987,1,2022-10-29 09:44:17,2022-10-29 10:04:17
12332,3476,639,5,2022-10-29 10:04:50,2022-10-29 10:28:50
12333,3477,914,1,2022-04-12 22:04:07,2022-04-12 22:25:07
12334,3477,767,3,2022-04-12 22:00:38,2022-04-12 22:01:38
12335,3477,60,5,2022-04-12 21:59:58,2022-04-12 22:00:58
12336,3477,596,5,2022-04-12 21:58:34,2022-04-12 22:28:34
12337,3478,865,5,2023-10-18 23:12:26,2023-10-18 23:23:26
12338,3479,459,1,2022-06-01 03:37:17,2022-06-01 03:46:17
12339,3479,333,2,2022-06-01 03:12:39,2022-06-01 03:37:39
12340,3479,82,1,2022-06-01 03:15:38,2022-06-01 03:37:38
12341,3479,797,1,2022-06-01 03:22:36,2022-06-01 03:44:36
12342,3479,54,3,2022-06-01 03:13:45,2022-06-01 03:26:45
12343,3480,41,3,2022-06-18 16:38:59,2022-06-18 17:04:59
12344,3480,745,4,2022-06-18 16:42:56,2022-06-18 16:55:56
12345,3480,758,1,2022-06-18 16:59:47,2022-06-18 17:18:47
12346,3481,164,2,2022-08-10 10:36:42,2022-08-10 11:04:42
12347,3481,23,2,2022-08-10 10:49:10,2022-08-10 11:12:10
12348,3481,902,2,2022-08-10 10:41:14,2022-08-10 10:45:14
12349,3482,917,2,2022-02-04 15:00:45,2022-02-04 15:22:45
12350,3482,626,2,2022-02-04 14:12:56,2022-02-04 14:23:56
12351,3482,556,2,2022-02-04 14:55:39,2022-02-04 15:23:39
12352,3482,973,5,2022-02-04 14:57:14,2022-02-04 15:20:14
12353,3483,747,2,2022-05-14 16:46:50,2022-05-14 17:00:50
12354,3483,359,1,2022-05-14 16:46:20,2022-05-14 16:58:20
12355,3483,434,1,2022-05-14 16:44:00,2022-05-14 17:00:00
12356,3483,972,1,2022-05-14 16:48:32,2022-05-14 17:05:32
12357,3483,503,1,2022-05-14 16:46:02,2022-05-14 17:03:02
12358,3483,330,4,2022-05-14 16:48:15,2022-05-14 16:57:15
12359,3483,261,2,2022-05-14 16:45:01,2022-05-14 16:50:01
12360,3484,973,5,2023-03-09 00:06:01,2023-03-09 00:18:01
12361,3485,469,3,2023-02-18 18:40:40,2023-02-18 18:52:40
12362,3485,984,2,2023-02-18 19:02:18,2023-02-18 19:19:18
12363,3486,256,4,2022-09-02 00:24:55,2022-09-02 00:51:55
12364,3486,668,1,2022-09-02 00:01:55,2022-09-02 00:10:55
12365,3486,48,1,2022-09-01 23:58:38,2022-09-02 00:14:38
12366,3486,741,1,2022-09-02 00:20:52,2022-09-02 00:50:52
