order_item_id,order_id,product_id,quantity,created_at,modified_at
6953,2346,257,6,2023-08-09 21:54:30,2023-08-10 01:48:30
6954,2346,661,6,2023-08-09 21:54:30,2023-08-10 01:48:30
6955,2346,961,3,2023-08-09 21:54:30,2023-08-10 01:48:30
6956,2346,735,1,2023-08-09 21:54:30,2023-08-10 01:48:30
6957,2346,454,1,2023-08-09 21:54:30,2023-08-10 01:48:30
6958,2347,628,5,2023-04-24 16:36:13,2023-04-25 09:36:13
6959,2348,865,5,2022-01-21 23:51:42,2022-01-22 11:19:42
6960,2349,741,1,2022-07-22 00:28:30,2022-07-22 22:29:30
6961,2349,882,9,2022-07-22 00:28:30,2022-07-22 22:29:30
6962,2349,736,8,2022-07-22 00:28:30,2022-07-22 22:29:30
6963,2349,100,6,2022-07-22 00:28:30,2022-07-22 22:29:30
6964,2349,826,9,2022-07-22 00:28:30,2022-07-22 22:29:30
6965,2350,838,3,2023-11-26 09:12:29,2023-11-27 00:36:29
6966,2350,400,5,2023-11-26 09:12:29,2023-11-27 00:36:29
6967,2350,505,9,2023-11-26 09:12:29,2023-11-27 00:36:29
6968,2351,985,4,2022-03-19 09:07:14,2022-03-20 07:41:14
6969,2351,579,8,2022-03-19 09:07:14,2022-03-20 07:41:14
6970,2352,902,7,2022-11-30 10:42:07,2022-11-30 11:59:07
6971,2352,796,2,2022-11-30 10:42:07,2022-11-30 11:59:07
6972,2352,285,2,2022-11-30 10:42:07,2022-11-30 11:59:07
6973,2353,45,8,2023-12-22 01:45:13,2023-12-22 13:25:13
6974,2353,584,2,2023-12-22 01:45:13,2023-12-22 13:25:13
6975,2353,251,5,2023-12-22 01:45:13,2023-12-22 13:25:13
6976,2354,725,3,2022-07-30 13:32:34,2022-07-31 02:07:34
6977,2354,643,9,2022-07-30 13:32:34,2022-07-31 02:07:34
6978,2354,660,4,2022-07-30 13:32:34,2022-07-31 02:07:34
6979,2354,720,9,2022-07-30 13:32:34,2022-07-31 02:07:34
6980,2354,980,3,2022-07-30 13:32:34,2022-07-31 02:07:34
6981,2355,138,9,2022-06-25 03:57:45,2022-06-26 00:21:45
6982,2355,306,9,2022-06-25 03:57:45,2022-06-26 00:21:45
6983,2355,671,6,2022-06-25 03:57:45,2022-06-26 00:21:45
6984,2355,761,9,2022-06-25 03:57:45,2022-06-26 00:21:45
6985,2356,730,1,2023-03-17 22:29:28,2023-03-18 09:40:28
6986,2357,611,5,2023-12-09 15:20:53,2023-12-10 04:36:53
6987,2358,30,1,2022-09-06 07:30:12,2022-09-06 15:15:12
6988,2358,253,3,2022-09-06 07:30:12,2022-09-06 15:15:12
6989,2359,692,5,2022-05-22 17:22:06,2022-05-23 10:46:06
6990,2359,404,10,2022-05-22 17:22:06,2022-05-23 10:46:06
6991,2359,147,9,2022-05-22 17:22:06,2022-05-23 10:46:06
6992,2359,795,5,2022-05-22 17:22:06,2022-05-23 10:46:06
6993,2359,253,3,2022-05-22 17:22:06,2022-05-23 10:46:06
6994,2360,851,1,2023-04-22 20:38:28,2023-04-23 11:19:28
6995,2360,966,5,2023-04-22 20:38:28,2023-04-23 11:19:28
6996,2360,937,2,2023-04-22 20:38:28,2023-04-23 11:19:28
6997,2360,62,7,2023-04-22 20:38:28,2023-04-23 11:19:28
6998,2361,256,6,2022-02-04 23:39:28,2022-02-05 09:24:28
6999,2362,643,7,2022-07-04 03:08:49,2022-07-04 18:43:49
7000,2362,111,7,2022-07-04 03:08:49,2022-07-04 18:43:49
7001,2362,17,8,2022-07-04 03:08:49,2022-07-04 18:43:49
7002,2362,337,4,2022-07-04 03:08:49,2022-07-04 18:43:49
7003,2363,960,3,2022-08-10 17:54:54,2022-08-10 19:21:54
7004,2363,599,1,2022-08-10 17:54:54,2022-08-10 19:21:54
7005,2363,302,10,2022-08-10 17:54:54,2022-08-10 19:21:54
7006,2364,472,4,2022-07-25 10:02:49,2022-07-25 11:08:49
7007,2364,314,1,2022-07-25 10:02:49,2022-07-25 11:08:49
7008,2364,977,2,2022-07-25 10:02:49,2022-07-25 11:08:49
7009,2364,936,4,2022-07-25 10:02:49,2022-07-25 11:08:49
7010,2365,551,4,2023-06-08 12:41:47,2023-06-08 18:34:47
7011,2365,487,9,2023-06-08 12:41:47,2023-06-08 18:34:47
7012,2365,580,8,2023-06-08 12:41:47,2023-06-08 18:34:47
7013,2366,591,8,2022-04-24 08:46:29,2022-04-24 10:29:29
7014,2366,204,7,2022-04-24 08:46:29,2022-04-24 10:29:29
7015,2366,849,4,2022-04-24 08:46:29,2022-04-24 10:29:29
7016,2366,594,6,2022-04-24 08:46:29,2022-04-24 10:29:29
7017,2367,573,4,2022-12-31 20:42:43,2023-01-01 02:05:43
7018,2367,349,10,2022-12-31 20:42:43,2023-01-01 02:05:43
7019,2367,902,4,2022-12-31 20:42:43,2023-01-01 02:05:43
7020,2367,934,3,2022-12-31 20:42:43,2023-01-01 02:05:43
7021,2368,867,3,2023-10-08 14:56:05,2023-10-08 23:51:05
7022,2368,561,2,2023-10-08 14:56:05,2023-10-08 23:51:05
7023,2368,323,9,2023-10-08 14:56:05,2023-10-08 23:51:05
7024,2368,104,5,2023-10-08 14:56:05,2023-10-08 23:51:05
7025,2369,939,4,2023-09-24 18:44:29,2023-09-25 00:17:29
7026,2369,761,8,2023-09-24 18:44:29,2023-09-25 00:17:29
7027,2370,439,1,2023-05-24 05:16:56,2023-05-25 01:29:56
7028,2370,869,6,2023-05-24 05:16:56,2023-05-25 01:29:56
7029,2370,76,7,2023-05-24 05:16:56,2023-05-25 01:29:56
7030,2371,654,8,2023-11-22 19:56:35,2023-11-23 07:54:35
7031,2372,336,4,2022-01-23 15:21:45,2022-01-24 12:22:45
7032,2372,354,3,2022-01-23 15:21:45,2022-01-24 12:22:45
7033,2372,619,4,2022-01-23 15:21:45,2022-01-24 12:22:45
7034,2373,239,3,2023-10-21 17:27:09,2023-10-21 23:10:09
7035,2373,439,10,2023-10-21 17:27:09,2023-10-21 23:10:09
7036,2374,838,3,2023-04-20 07:05:22,2023-04-20 08:37:22
7037,2374,853,7,2023-04-20 07:05:22,2023-04-20 08:37:22
7038,2374,226,1,2023-04-20 07:05:22,2023-04-20 08:37:22
7039,2375,96,1,2022-08-17 22:22:40,2022-08-18 16:31:40
7040,2375,626,9,2022-08-17 22:22:40,2022-08-18 16:31:40
7041,2375,876,10,2022-08-17 22:22:40,2022-08-18 16:31:40
7042,2375,462,4,2022-08-17 22:22:40,2022-08-18 16:31:40
7043,2375,627,8,2022-08-17 22:22:40,2022-08-18 16:31:40
7044,2376,648,8,2023-08-05 16:58:56,2023-08-05 18:23:56
7045,2377,949,2,2023-09-20 01:59:27,2023-09-20 07:50:27
7046,2377,463,9,2023-09-20 01:59:27,2023-09-20 07:50:27
7047,2378,726,9,2023-04-14 16:43:57,2023-04-15 11:09:57
7048,2378,438,3,2023-04-14 16:43:57,2023-04-15 11:09:57
7049,2378,1,5,2023-04-14 16:43:57,2023-04-15 11:09:57
7050,2378,873,6,2023-04-14 16:43:57,2023-04-15 11:09:57
7051,2379,946,5,2023-07-25 14:31:39,2023-07-25 20:34:39
7052,2379,221,10,2023-07-25 14:31:39,2023-07-25 20:34:39
7053,2379,187,7,2023-07-25 14:31:39,2023-07-25 20:34:39
7054,2379,77,10,2023-07-25 14:31:39,2023-07-25 20:34:39
7055,2379,312,4,2023-07-25 14:31:39,2023-07-25 20:34:39
7056,2380,587,5,2022-09-13 13:09:23,2022-09-13 17:55:23
7057,2380,232,2,2022-09-13 13:09:23,2022-09-13 17:55:23
7058,2380,351,7,2022-09-13 13:09:23,2022-09-13 17:55:23
7059,2380,258,3,2022-09-13 13:09:23,2022-09-13 17:55:23
7060,2381,964,6,2023-11-17 02:11:11,2023-11-18 01:15:11
7061,2381,882,1,2023-11-17 02:11:11,2023-11-18 01:15:11
7062,2381,548,4,2023-11-17 02:11:11,2023-11-18 01:15:11
7063,2381,59,9,2023-11-17 02:11:11,2023-11-18 01:15:11
7064,2382,736,2,2022-07-29 15:43:02,2022-07-30 01:50:02
7065,2382,287,10,2022-07-29 15:43:02,2022-07-30 01:50:02
7066,2382,478,1,2022-07-29 15:43:02,2022-07-30 01:50:02
7067,2383,762,9,2022-08-16 09:30:39,2022-08-17 07:13:39
7068,2384,524,8,2022-06-18 20:47:07,2022-06-18 23:26:07
7069,2384,123,9,2022-06-18 20:47:07,2022-06-18 23:26:07
7070,2385,690,4,2022-11-03 23:26:34,2022-11-04 23:19:34
7071,2385,329,9,2022-11-03 23:26:34,2022-11-04 23:19:34
7072,2386,91,1,2023-01-14 02:02:42,2023-01-14 11:54:42
7073,2386,203,7,2023-01-14 02:02:42,2023-01-14 11:54:42
7074,2386,661,2,2023-01-14 02:02:42,2023-01-14 11:54:42
7075,2387,486,1,2022-01-01 12:34:18,2022-01-01 23:38:18
7076,2388,563,6,2022-08-14 23:33:10,2022-08-15 06:28:10
7077,2389,522,5,2022-05-20 17:41:10,2022-05-21 01:35:10
7078,2389,432,10,2022-05-20 17:41:10,2022-05-21 01:35:10
7079,2389,854,8,2022-05-20 17:41:10,2022-05-21 01:35:10
7080,2389,476,8,2022-05-20 17:41:10,2022-05-21 01:35:10
7081,2390,96,6,2022-09-28 11:48:58,2022-09-29 02:45:58
7082,2391,308,7,2023-10-15 22:13:41,2023-10-16 15:17:41
7083,2391,786,10,2023-10-15 22:13:41,2023-10-16 15:17:41
7084,2391,474,5,2023-10-15 22:13:41,2023-10-16 15:17:41
7085,2391,956,6,2023-10-15 22:13:41,2023-10-16 15:17:41
7086,2391,419,1,2023-10-15 22:13:41,2023-10-16 15:17:41
7087,2392,565,5,2023-04-07 22:51:11,2023-04-08 15:11:11
7088,2392,596,6,2023-04-07 22:51:11,2023-04-08 15:11:11
7089,2393,343,5,2022-11-18 19:17:49,2022-11-19 13:40:49
7090,2394,868,7,2023-10-15 12:31:52,2023-10-15 23:22:52
7091,2394,837,7,2023-10-15 12:31:52,2023-10-15 23:22:52
7092,2394,548,7,2023-10-15 12:31:52,2023-10-15 23:22:52
7093,2394,811,9,2023-10-15 12:31:52,2023-10-15 23:22:52
7094,2395,967,9,2022-10-13 14:07:43,2022-10-13 18:25:43
7095,2395,633,1,2022-10-13 14:07:43,2022-10-13 18:25:43
7096,2396,526,7,2023-08-08 02:16:36,2023-08-08 22:56:36
7097,2396,980,4,2023-08-08 02:16:36,2023-08-08 22:56:36
7098,2396,121,10,2023-08-08 02:16:36,2023-08-08 22:56:36
7099,2397,876,7,2022-10-02 14:44:40,2022-10-03 00:32:40
7100,2398,949,3,2023-12-01 09:29:06,2023-12-02 01:26:06
7101,2398,578,7,2023-12-01 09:29:06,2023-12-02 01:26:06
7102,2398,930,5,2023-12-01 09:29:06,2023-12-02 01:26:06
7103,2398,575,10,2023-12-01 09:29:06,2023-12-02 01:26:06
7104,2398,26,3,2023-12-01 09:29:06,2023-12-02 01:26:06
7105,2399,314,9,2023-10-17 13:37:28,2023-10-17 19:43:28
7106,2399,212,4,2023-10-17 13:37:28,2023-10-17 19:43:28
7107,2400,833,8,2023-11-27 12:40:43,2023-11-27 21:22:43
7108,2400,871,1,2023-11-27 12:40:43,2023-11-27 21:22:43
7109,2401,75,7,2022-12-04 08:34:15,2022-12-05 02:19:15
7110,2402,34,4,2023-03-09 19:43:17,2023-03-10 08:08:17
7111,2402,260,5,2023-03-09 19:43:17,2023-03-10 08:08:17
7112,2402,703,5,2023-03-09 19:43:17,2023-03-10 08:08:17
7113,2402,391,2,2023-03-09 19:43:17,2023-03-10 08:08:17
7114,2403,786,9,2023-06-24 04:23:28,2023-06-25 03:25:28
7115,2403,978,4,2023-06-24 04:23:28,2023-06-25 03:25:28
7116,2404,428,9,2022-10-18 01:35:56,2022-10-18 09:41:56
7117,2404,803,6,2022-10-18 01:35:56,2022-10-18 09:41:56
7118,2404,954,7,2022-10-18 01:35:56,2022-10-18 09:41:56
7119,2405,722,9,2023-02-04 19:12:58,2023-02-05 07:01:58
7120,2405,361,6,2023-02-04 19:12:58,2023-02-05 07:01:58
7121,2405,247,2,2023-02-04 19:12:58,2023-02-05 07:01:58
7122,2405,165,1,2023-02-04 19:12:58,2023-02-05 07:01:58
7123,2405,652,4,2023-02-04 19:12:58,2023-02-05 07:01:58
7124,2406,158,6,2022-08-17 13:59:04,2022-08-17 17:42:04
7125,2406,540,1,2022-08-17 13:59:04,2022-08-17 17:42:04
7126,2406,591,6,2022-08-17 13:59:04,2022-08-17 17:42:04
7127,2406,651,1,2022-08-17 13:59:04,2022-08-17 17:42:04
7128,2406,191,10,2022-08-17 13:59:04,2022-08-17 17:42:04
7129,2407,717,6,2022-03-24 02:35:57,2022-03-24 19:19:57
7130,2407,745,3,2022-03-24 02:35:57,2022-03-24 19:19:57
7131,2408,779,9,2023-09-28 06:22:36,2023-09-28 21:22:36
7132,2408,584,9,2023-09-28 06:22:36,2023-09-28 21:22:36
7133,2408,982,1,2023-09-28 06:22:36,2023-09-28 21:22:36
7134,2409,489,7,2023-12-24 06:49:03,2023-12-24 11:01:03
7135,2409,701,8,2023-12-24 06:49:03,2023-12-24 11:01:03
7136,2409,226,3,2023-12-24 06:49:03,2023-12-24 11:01:03
7137,2410,52,10,2022-11-17 23:12:15,2022-11-18 03:14:15
7138,2410,337,8,2022-11-17 23:12:15,2022-11-18 03:14:15
7139,2410,809,4,2022-11-17 23:12:15,2022-11-18 03:14:15
7140,2411,814,2,2022-04-27 04:03:27,2022-04-28 03:29:27
7141,2411,146,1,2022-04-27 04:03:27,2022-04-28 03:29:27
7142,2411,467,9,2022-04-27 04:03:27,2022-04-28 03:29:27
7143,2411,83,10,2022-04-27 04:03:27,2022-04-28 03:29:27
7144,2412,597,9,2023-09-14 00:40:00,2023-09-14 07:08:00
7145,2413,731,5,2023-02-26 07:35:00,2023-02-27 07:23:00
7146,2413,831,10,2023-02-26 07:35:00,2023-02-27 07:23:00
7147,2413,681,8,2023-02-26 07:35:00,2023-02-27 07:23:00
7148,2414,614,5,2022-11-10 15:56:34,2022-11-11 08:14:34
7149,2415,112,7,2022-09-12 00:23:06,2022-09-12 07:48:06
7150,2415,457,8,2022-09-12 00:23:06,2022-09-12 07:48:06
7151,2416,715,8,2022-01-12 06:25:22,2022-01-12 06:36:22
7152,2416,411,3,2022-01-12 06:25:22,2022-01-12 06:36:22
7153,2416,621,4,2022-01-12 06:25:22,2022-01-12 06:36:22
7154,2416,352,10,2022-01-12 06:25:22,2022-01-12 06:36:22
7155,2416,51,5,2022-01-12 06:25:22,2022-01-12 06:36:22
7156,2417,603,3,2022-08-22 23:40:53,2022-08-23 09:39:53
7157,2417,550,2,2022-08-22 23:40:53,2022-08-23 09:39:53
7158,2417,142,1,2022-08-22 23:40:53,2022-08-23 09:39:53
7159,2418,177,8,2023-12-01 08:49:41,2023-12-01 19:55:41
7160,2418,644,9,2023-12-01 08:49:41,2023-12-01 19:55:41
7161,2418,269,1,2023-12-01 08:49:41,2023-12-01 19:55:41
7162,2418,887,6,2023-12-01 08:49:41,2023-12-01 19:55:41
7163,2418,785,6,2023-12-01 08:49:41,2023-12-01 19:55:41
7164,2419,780,8,2023-11-29 05:19:00,2023-11-30 02:13:00
7165,2419,926,5,2023-11-29 05:19:00,2023-11-30 02:13:00
7166,2420,167,8,2023-06-07 09:25:30,2023-06-07 18:38:30
7167,2421,408,10,2022-02-10 07:11:46,2022-02-10 13:52:46
7168,2421,401,1,2022-02-10 07:11:46,2022-02-10 13:52:46
7169,2422,242,8,2023-10-04 10:54:46,2023-10-05 00:19:46
7170,2422,638,2,2023-10-04 10:54:46,2023-10-05 00:19:46
7171,2422,906,2,2023-10-04 10:54:46,2023-10-05 00:19:46
7172,2422,124,4,2023-10-04 10:54:46,2023-10-05 00:19:46
7173,2423,195,7,2023-05-22 05:09:20,2023-05-22 10:52:20
7174,2423,342,1,2023-05-22 05:09:20,2023-05-22 10:52:20
7175,2423,68,3,2023-05-22 05:09:20,2023-05-22 10:52:20
7176,2424,241,4,2023-07-16 18:17:26,2023-07-17 09:12:26
7177,2424,184,9,2023-07-16 18:17:26,2023-07-17 09:12:26
7178,2424,73,7,2023-07-16 18:17:26,2023-07-17 09:12:26
7179,2424,611,3,2023-07-16 18:17:26,2023-07-17 09:12:26
7180,2425,267,7,2022-03-09 15:26:00,2022-03-09 23:45:00
7181,2425,802,7,2022-03-09 15:26:00,2022-03-09 23:45:00
7182,2425,99,4,2022-03-09 15:26:00,2022-03-09 23:45:00
7183,2425,411,1,2022-03-09 15:26:00,2022-03-09 23:45:00
7184,2425,928,1,2022-03-09 15:26:00,2022-03-09 23:45:00
7185,2426,101,6,2023-02-24 23:51:24,2023-02-25 19:47:24
7186,2426,102,8,2023-02-24 23:51:24,2023-02-25 19:47:24
7187,2426,748,2,2023-02-24 23:51:24,2023-02-25 19:47:24
7188,2426,972,4,2023-02-24 23:51:24,2023-02-25 19:47:24
7189,2426,152,2,2023-02-24 23:51:24,2023-02-25 19:47:24
7190,2427,237,8,2022-03-01 00:03:26,2022-03-01 12:31:26
7191,2427,595,9,2022-03-01 00:03:26,2022-03-01 12:31:26
7192,2427,585,1,2022-03-01 00:03:26,2022-03-01 12:31:26
7193,2428,404,3,2023-12-08 02:58:54,2023-12-08 08:39:54
7194,2429,246,8,2023-02-03 19:17:24,2023-02-04 01:20:24
7195,2429,969,4,2023-02-03 19:17:24,2023-02-04 01:20:24
7196,2429,532,7,2023-02-03 19:17:24,2023-02-04 01:20:24
7197,2429,515,3,2023-02-03 19:17:24,2023-02-04 01:20:24
7198,2430,995,1,2023-01-12 17:30:13,2023-01-13 11:09:13
7199,2430,603,3,2023-01-12 17:30:13,2023-01-13 11:09:13
7200,2430,353,6,2023-01-12 17:30:13,2023-01-13 11:09:13
7201,2431,115,8,2022-04-08 10:24:10,2022-04-08 11:21:10
7202,2431,106,10,2022-04-08 10:24:10,2022-04-08 11:21:10
7203,2431,571,7,2022-04-08 10:24:10,2022-04-08 11:21:10
7204,2431,454,6,2022-04-08 10:24:10,2022-04-08 11:21:10
7205,2432,285,6,2023-10-23 16:09:14,2023-10-24 04:14:14
7206,2433,585,9,2023-08-23 14:00:18,2023-08-23 19:17:18
7207,2433,18,9,2023-08-23 14:00:18,2023-08-23 19:17:18
7208,2433,145,7,2023-08-23 14:00:18,2023-08-23 19:17:18
7209,2433,62,4,2023-08-23 14:00:18,2023-08-23 19:17:18
7210,2434,80,5,2023-09-03 11:07:34,2023-09-04 09:54:34
7211,2434,30,8,2023-09-03 11:07:34,2023-09-04 09:54:34
7212,2434,135,1,2023-09-03 11:07:34,2023-09-04 09:54:34
7213,2434,270,9,2023-09-03 11:07:34,2023-09-04 09:54:34
7214,2434,850,5,2023-09-03 11:07:34,2023-09-04 09:54:34
7215,2435,871,5,2023-08-23 20:36:19,2023-08-24 18:44:19
7216,2435,671,10,2023-08-23 20:36:19,2023-08-24 18:44:19
7217,2436,832,2,2022-03-25 12:42:51,2022-03-26 06:47:51
7218,2436,797,7,2022-03-25 12:42:51,2022-03-26 06:47:51
7219,2436,495,4,2022-03-25 12:42:51,2022-03-26 06:47:51
7220,2437,187,7,2022-12-02 06:51:16,2022-12-03 03:17:16
7221,2437,122,6,2022-12-02 06:51:16,2022-12-03 03:17:16
7222,2437,251,3,2022-12-02 06:51:16,2022-12-03 03:17:16
7223,2437,124,5,2022-12-02 06:51:16,2022-12-03 03:17:16
7224,2438,548,6,2022-04-21 12:09:32,2022-04-21 17:15:32
7225,2439,303,2,2022-12-26 02:40:04,2022-12-26 03:32:04
7226,2439,449,5,2022-12-26 02:40:04,2022-12-26 03:32:04
7227,2439,508,10,2022-12-26 02:40:04,2022-12-26 03:32:04
7228,2439,343,9,2022-12-26 02:40:04,2022-12-26 03:32:04
7229,2439,59,1,2022-12-26 02:40:04,2022-12-26 03:32:04
7230,2440,628,3,2022-12-08 18:44:18,2022-12-09 04:06:18
7231,2440,24,10,2022-12-08 18:44:18,2022-12-09 04:06:18
7232,2440,141,6,2022-12-08 18:44:18,2022-12-09 04:06:18
7233,2440,576,4,2022-12-08 18:44:18,2022-12-09 04:06:18
7234,2440,457,5,2022-12-08 18:44:18,2022-12-09 04:06:18
7235,2441,922,1,2022-09-03 20:27:33,2022-09-04 08:19:33
7236,2441,222,9,2022-09-03 20:27:33,2022-09-04 08:19:33
7237,2441,940,7,2022-09-03 20:27:33,2022-09-04 08:19:33
7238,2441,921,6,2022-09-03 20:27:33,2022-09-04 08:19:33
7239,2441,966,9,2022-09-03 20:27:33,2022-09-04 08:19:33
7240,2442,259,1,2023-07-17 16:48:46,2023-07-17 17:43:46
7241,2442,236,5,2023-07-17 16:48:46,2023-07-17 17:43:46
7242,2442,577,1,2023-07-17 16:48:46,2023-07-17 17:43:46
7243,2442,917,2,2023-07-17 16:48:46,2023-07-17 17:43:46
7244,2442,837,10,2023-07-17 16:48:46,2023-07-17 17:43:46
7245,2443,65,10,2022-08-04 02:00:52,2022-08-04 18:23:52
7246,2444,598,7,2022-09-29 07:41:28,2022-09-29 22:56:28
7247,2444,917,9,2022-09-29 07:41:28,2022-09-29 22:56:28
7248,2445,982,2,2023-12-03 13:15:25,2023-12-04 02:27:25
7249,2445,616,10,2023-12-03 13:15:25,2023-12-04 02:27:25
7250,2446,496,6,2022-07-10 19:13:39,2022-07-11 06:48:39
7251,2447,837,7,2023-04-18 10:16:42,2023-04-19 05:13:42
7252,2447,811,3,2023-04-18 10:16:42,2023-04-19 05:13:42
7253,2447,311,7,2023-04-18 10:16:42,2023-04-19 05:13:42
7254,2448,827,10,2023-03-23 10:56:17,2023-03-23 23:15:17
7255,2449,359,4,2022-07-25 14:47:23,2022-07-26 09:13:23
7256,2449,349,5,2022-07-25 14:47:23,2022-07-26 09:13:23
7257,2449,737,1,2022-07-25 14:47:23,2022-07-26 09:13:23
7258,2450,353,2,2022-12-07 02:56:01,2022-12-07 10:40:01
7259,2450,995,10,2022-12-07 02:56:01,2022-12-07 10:40:01
7260,2450,812,10,2022-12-07 02:56:01,2022-12-07 10:40:01
7261,2450,680,9,2022-12-07 02:56:01,2022-12-07 10:40:01
7262,2450,484,6,2022-12-07 02:56:01,2022-12-07 10:40:01
7263,2451,20,1,2022-10-25 18:55:01,2022-10-26 03:01:01
7264,2451,878,5,2022-10-25 18:55:01,2022-10-26 03:01:01
7265,2451,406,5,2022-10-25 18:55:01,2022-10-26 03:01:01
7266,2452,639,3,2022-02-11 20:41:23,2022-02-12 05:38:23
7267,2452,233,4,2022-02-11 20:41:23,2022-02-12 05:38:23
7268,2452,515,4,2022-02-11 20:41:23,2022-02-12 05:38:23
7269,2452,519,10,2022-02-11 20:41:23,2022-02-12 05:38:23
7270,2452,622,5,2022-02-11 20:41:23,2022-02-12 05:38:23
7271,2453,80,2,2023-12-14 04:16:28,2023-12-14 17:41:28
7272,2453,492,4,2023-12-14 04:16:28,2023-12-14 17:41:28
7273,2453,769,8,2023-12-14 04:16:28,2023-12-14 17:41:28
7274,2453,565,4,2023-12-14 04:16:28,2023-12-14 17:41:28
7275,2454,365,3,2022-05-11 06:35:46,2022-05-12 02:56:46
7276,2454,184,2,2022-05-11 06:35:46,2022-05-12 02:56:46
7277,2455,194,10,2022-07-23 14:22:25,2022-07-23 23:39:25
7278,2456,724,7,2022-09-20 12:24:31,2022-09-21 07:21:31
7279,2456,264,6,2022-09-20 12:24:31,2022-09-21 07:21:31
7280,2457,254,1,2023-11-14 07:58:36,2023-11-14 22:59:36
7281,2458,438,4,2022-08-03 20:25:26,2022-08-04 11:25:26
7282,2458,192,6,2022-08-03 20:25:26,2022-08-04 11:25:26
7283,2458,902,9,2022-08-03 20:25:26,2022-08-04 11:25:26
7284,2458,519,7,2022-08-03 20:25:26,2022-08-04 11:25:26
7285,2459,322,9,2023-07-09 15:01:18,2023-07-09 17:46:18
7286,2459,477,7,2023-07-09 15:01:18,2023-07-09 17:46:18
7287,2459,144,4,2023-07-09 15:01:18,2023-07-09 17:46:18
7288,2459,179,6,2023-07-09 15:01:18,2023-07-09 17:46:18
7289,2460,785,8,2022-02-25 23:18:29,2022-02-26 10:56:29
7290,2460,623,9,2022-02-25 23:18:29,2022-02-26 10:56:29
7291,2460,722,7,2022-02-25 23:18:29,2022-02-26 10:56:29
7292,2460,62,7,2022-02-25 23:18:29,2022-02-26 10:56:29
7293,2460,949,10,2022-02-25 23:18:29,2022-02-26 10:56:29
7294,2461,694,8,2023-05-18 09:00:56,2023-05-18 20:38:56
7295,2461,1000,3,2023-05-18 09:00:56,2023-05-18 20:38:56
7296,2461,495,8,2023-05-18 09:00:56,2023-05-18 20:38:56
7297,2462,845,3,2022-06-06 13:51:59,2022-06-06 18:34:59
7298,2462,673,1,2022-06-06 13:51:59,2022-06-06 18:34:59
7299,2462,228,8,2022-06-06 13:51:59,2022-06-06 18:34:59
7300,2462,817,7,2022-06-06 13:51:59,2022-06-06 18:34:59
7301,2462,846,10,2022-06-06 13:51:59,2022-06-06 18:34:59
7302,2463,555,9,2023-08-01 01:24:38,2023-08-02 00:11:38
7303,2463,960,6,2023-08-01 01:24:38,2023-08-02 00:11:38
7304,2463,730,4,2023-08-01 01:24:38,2023-08-02 00:11:38
7305,2463,715,2,2023-08-01 01:24:38,2023-08-02 00:11:38
7306,2463,639,9,2023-08-01 01:24:38,2023-08-02 00:11:38
7307,2464,731,3,2022-09-11 15:18:43,2022-09-11 17:45:43
7308,2464,534,1,2022-09-11 15:18:43,2022-09-11 17:45:43
7309,2464,482,6,2022-09-11 15:18:43,2022-09-11 17:45:43
7310,2464,692,2,2022-09-11 15:18:43,2022-09-11 17:45:43
7311,2465,180,2,2023-06-01 14:14:52,2023-06-02 00:32:52
7312,2466,54,10,2022-06-11 06:57:13,2022-06-11 12:22:13
7313,2466,390,6,2022-06-11 06:57:13,2022-06-11 12:22:13
7314,2466,797,9,2022-06-11 06:57:13,2022-06-11 12:22:13
7315,2467,801,9,2022-12-04 06:24:00,2022-12-05 00:48:00
7316,2468,393,9,2023-03-08 05:00:15,2023-03-08 13:05:15
7317,2468,136,6,2023-03-08 05:00:15,2023-03-08 13:05:15
7318,2469,721,4,2022-05-10 13:10:52,2022-05-10 16:19:52
7319,2470,174,4,2023-02-19 17:19:12,2023-02-20 11:27:12
7320,2470,285,6,2023-02-19 17:19:12,2023-02-20 11:27:12
7321,2470,184,4,2023-02-19 17:19:12,2023-02-20 11:27:12
7322,2470,144,8,2023-02-19 17:19:12,2023-02-20 11:27:12
7323,2470,713,2,2023-02-19 17:19:12,2023-02-20 11:27:12
7324,2471,520,9,2022-10-05 02:30:00,2022-10-05 08:35:00
7325,2471,47,10,2022-10-05 02:30:00,2022-10-05 08:35:00
7326,2472,507,3,2023-01-27 12:11:52,2023-01-28 04:45:52
7327,2473,508,8,2023-03-05 19:15:29,2023-03-05 23:02:29
7328,2473,901,5,2023-03-05 19:15:29,2023-03-05 23:02:29
7329,2473,504,3,2023-03-05 19:15:29,2023-03-05 23:02:29
7330,2473,33,2,2023-03-05 19:15:29,2023-03-05 23:02:29
7331,2473,431,9,2023-03-05 19:15:29,2023-03-05 23:02:29
7332,2474,391,5,2023-12-15 19:59:05,2023-12-16 19:21:05
7333,2475,776,8,2022-05-03 14:56:24,2022-05-04 12:41:24
7334,2475,926,1,2022-05-03 14:56:24,2022-05-04 12:41:24
7335,2475,802,10,2022-05-03 14:56:24,2022-05-04 12:41:24
7336,2476,846,6,2023-08-17 10:32:19,2023-08-17 23:31:19
7337,2476,56,8,2023-08-17 10:32:19,2023-08-17 23:31:19
7338,2477,383,6,2023-11-16 21:21:31,2023-11-16 23:06:31
7339,2478,675,3,2022-07-12 13:45:48,2022-07-13 11:17:48
7340,2478,448,6,2022-07-12 13:45:48,2022-07-13 11:17:48
