order_id,customer_id,total,tax,order_status,payment_id,created_at,modified_at
2808,436,36185.4,6513.37,Cancelled,2808,2022-04-08 00:54:04,2022-04-08 15:47:04
2809,760,33864.76,6095.66,Cancelled,2809,2022-03-28 05:45:13,2022-03-28 09:17:13
2810,380,40365.7,7265.83,Shipped,2810,2022-10-09 11:55:58,2022-10-10 11:00:58
2811,248,22235.72,4002.43,Delivered,2811,2023-04-03 19:51:51,2023-04-04 05:15:51
2812,255,8779.45,1580.3,Cancelled,2812,2022-03-14 14:25:23,2022-03-15 05:36:23
2813,923,18869.62,3396.53,Delivered,2813,2022-03-25 05:07:10,2022-03-25 06:56:10
2814,319,2966.18,533.91,Delivered,2814,2023-08-26 13:09:04,2023-08-27 08:48:04
2815,477,46411.16,8354.01,Cancelled,2815,2022-06-02 16:20:50,2022-06-03 16:07:50
2816,462,15375.32,2767.56,Pending,2816,2023-03-28 08:13:31,2023-03-28 12:37:31
2817,974,40594.13,7306.94,Cancelled,2817,2022-03-27 13:09:26,2022-03-27 13:28:26
2818,920,33345.65,6002.22,Shipped,2818,2022-06-01 23:13:20,2022-06-02 13:35:20
2819,389,21209.37,3817.69,Shipped,2819,2023-07-29 20:39:55,2023-07-30 11:37:55
2820,581,21895.44,3941.18,Cancelled,2820,2023-03-04 09:00:02,2023-03-04 12:02:02
2821,183,3542.37,637.63,Shipped,2821,2023-06-13 07:34:03,2023-06-13 13:56:03
2822,790,33093.46,5956.82,Cancelled,2822,2023-04-01 07:29:56,2023-04-02 00:34:56
2823,490,3363.27,605.39,Pending,2823,2022-06-07 03:09:22,2022-06-07 08:39:22
2824,251,10799.36,1943.88,Cancelled,2824,2023-12-06 04:56:34,2023-12-06 14:57:34
2825,496,25449.65,4580.94,Shipped,2825,2023-07-04 18:44:00,2023-07-05 17:42:00
2826,329,32805.19,5904.93,Cancelled,2826,2023-01-16 02:58:29,2023-01-16 22:00:29
2827,64,6465.01,1163.7,Delivered,2827,2022-02-12 06:39:04,2022-02-13 04:06:04
2828,984,44543.97,8017.91,Delivered,2828,2022-11-16 17:10:44,2022-11-17 16:42:44
2829,565,42784.1,7701.14,Cancelled,2829,2022-10-28 21:41:47,2022-10-29 13:40:47
2830,448,33556.57,6040.18,Cancelled,2830,2023-05-15 22:16:59,2023-05-16 07:28:59
2831,174,31231.89,5621.74,Pending,2831,2022-04-03 22:57:53,2022-04-04 20:26:53
2832,34,8793.05,1582.75,Pending,2832,2023-08-15 23:57:28,2023-08-16 14:20:28
2833,361,42025.9,7564.66,Pending,2833,2022-01-09 13:38:00,2022-01-09 18:58:00
2834,644,36681.55,6602.68,Pending,2834,2023-08-10 01:15:05,2023-08-10 12:23:05
2835,487,42095.35,7577.16,Pending,2835,2023-07-04 19:08:17,2023-07-04 21:50:17
2836,105,14743.65,2653.86,Pending,2836,2022-06-27 11:08:20,2022-06-28 08:00:20
2837,264,40005.8,7201.04,Pending,2837,2023-11-28 14:46:15,2023-11-28 22:59:15
2838,910,6600.37,1188.07,Cancelled,2838,2023-06-26 20:50:41,2023-06-27 10:44:41
2839,552,43855.67,7894.02,Pending,2839,2023-10-25 20:44:54,2023-10-26 01:32:54
2840,185,21839.87,3931.18,Pending,2840,2022-02-22 23:28:46,2022-02-23 16:05:46
2841,403,9600.5,1728.09,Cancelled,2841,2023-08-04 02:58:49,2023-08-04 09:16:49
2842,39,32138.17,5784.87,Cancelled,2842,2022-12-14 00:44:16,2022-12-14 20:27:16
2843,834,8959.49,1612.71,Shipped,2843,2022-11-25 22:21:42,2022-11-26 18:55:42
2844,873,48382.39,8708.83,Cancelled,2844,2023-08-14 20:03:46,2023-08-14 22:39:46
2845,526,44132.04,7943.77,Pending,2845,2023-02-17 23:35:29,2023-02-18 05:41:29
2846,861,38064.45,6851.6,Cancelled,2846,2022-05-21 17:05:27,2022-05-21 21:48:27
2847,87,1139.58,205.12,Shipped,2847,2022-09-15 04:58:41,2022-09-16 02:50:41
2848,62,30199.65,5435.94,Shipped,2848,2022-05-17 22:04:28,2022-05-18 08:52:28
2849,869,34631.49,6233.67,Shipped,2849,2023-01-17 14:40:33,2023-01-18 00:26:33
2850,776,49197.15,8855.49,Pending,2850,2022-06-08 01:04:18,2022-06-08 12:28:18
2851,769,49609.15,8929.65,Pending,2851,2023-03-08 18:16:28,2023-03-09 05:38:28
2852,175,3881.73,698.71,Delivered,2852,2022-04-01 22:41:38,2022-04-02 21:34:38
2853,156,23971.38,4314.85,Pending,2853,2023-07-13 04:54:55,2023-07-13 16:26:55
2854,213,34838.43,6270.92,Delivered,2854,2023-03-12 10:07:46,2023-03-13 09:03:46
2855,186,31580.11,5684.42,Cancelled,2855,2022-08-24 04:14:21,2022-08-25 02:45:21
2856,918,35890.77,6460.34,Shipped,2856,2023-11-08 23:55:06,2023-11-09 15:59:06
2857,862,5504.93,990.89,Shipped,2857,2022-06-05 22:06:57,2022-06-06 16:32:57
2858,957,47394.35,8530.98,Pending,2858,2023-06-17 15:49:46,2023-06-17 16:18:46
2859,264,12807.89,2305.42,Pending,2859,2022-02-25 08:46:52,2022-02-26 00:18:52
2860,873,13433.56,2418.04,Delivered,2860,2023-01-17 16:44:29,2023-01-18 00:11:29
2861,32,20879.64,3758.34,Cancelled,2861,2022-03-04 00:13:57,2022-03-04 11:38:57
2862,19,20332.13,3659.78,Cancelled,2862,2022-08-15 09:58:53,2022-08-15 16:35:53
2863,563,38770.35,6978.66,Pending,2863,2023-06-28 22:51:04,2023-06-29 19:48:04
2864,141,43059.19,7750.65,Shipped,2864,2022-07-29 22:43:42,2022-07-30 11:43:42
2865,618,1930.67,347.52,Shipped,2865,2023-01-31 07:52:42,2023-01-31 09:47:42
2866,846,7219.82,1299.57,Pending,2866,2022-06-05 06:24:02,2022-06-05 18:23:02
2867,672,38070.31,6852.66,Delivered,2867,2022-03-05 14:39:11,2022-03-06 04:02:11
2868,720,39247.24,7064.5,Delivered,2868,2023-03-04 16:19:29,2023-03-05 02:39:29
2869,818,21550.4,3879.07,Cancelled,2869,2023-05-14 02:58:24,2023-05-14 05:39:24
2870,187,13545.43,2438.18,Shipped,2870,2022-06-02 20:43:45,2022-06-03 08:17:45
2871,738,15760.2,2836.84,Pending,2871,2023-03-16 11:33:29,2023-03-16 19:52:29
2872,721,7319.94,1317.59,Shipped,2872,2022-07-07 07:20:31,2022-07-07 16:03:31
2873,75,27920.67,5025.72,Delivered,2873,2022-04-16 23:19:25,2022-04-17 00:58:25
2874,418,18353.05,3303.55,Pending,2874,2022-03-29 15:55:06,2022-03-29 18:59:06
2875,134,20273.02,3649.14,Shipped,2875,2022-08-02 16:19:35,2022-08-03 05:33:35
2876,15,37791.26,6802.43,Shipped,2876,2022-10-13 01:20:17,2022-10-13 16:09:17
2877,494,21181.03,3812.59,Shipped,2877,2023-01-08 01:53:00,2023-01-08 06:10:00
2878,436,37930.87,6827.56,Delivered,2878,2022-10-09 04:18:50,2022-10-09 05:14:50
2879,811,227.77,41.0,Cancelled,2879,2023-08-10 15:29:08,2023-08-10 18:23:08
2880,864,20219.22,3639.46,Delivered,2880,2023-02-02 02:12:36,2023-02-02 22:12:36
2881,915,15231.99,2741.76,Cancelled,2881,2022-03-09 21:52:22,2022-03-10 12:03:22
2882,414,10847.88,1952.62,Delivered,2882,2022-01-18 01:22:50,2022-01-18 19:09:50
2883,207,28144.24,5065.96,Delivered,2883,2022-01-05 09:25:45,2022-01-06 06:15:45
2884,468,26331.28,4739.63,Pending,2884,2023-10-26 17:24:59,2023-10-27 15:05:59
2885,445,17634.66,3174.24,Shipped,2885,2022-03-06 09:48:46,2022-03-07 06:45:46
2886,312,39209.92,7057.79,Pending,2886,2023-08-11 06:41:02,2023-08-11 23:59:02
2887,66,28121.5,5061.87,Pending,2887,2023-07-20 14:40:08,2023-07-21 14:15:08
2888,912,14884.15,2679.15,Shipped,2888,2022-01-11 19:36:41,2022-01-12 17:49:41
2889,812,28405.76,5113.04,Delivered,2889,2022-07-06 21:47:01,2022-07-07 04:55:01
2890,430,29606.14,5329.11,Pending,2890,2022-07-02 11:57:11,2022-07-03 10:08:11
2891,15,26547.05,4778.47,Pending,2891,2022-09-07 05:33:07,2022-09-07 22:33:07
2892,615,6553.73,1179.67,Cancelled,2892,2022-05-10 23:07:17,2022-05-11 21:31:17
2893,904,13641.68,2455.5,Delivered,2893,2023-06-25 06:33:18,2023-06-26 06:26:18
2894,489,25895.05,4661.11,Pending,2894,2022-12-02 06:35:27,2022-12-03 00:15:27
2895,329,28913.51,5204.43,Shipped,2895,2023-03-10 23:52:08,2023-03-11 22:46:08
2896,243,23046.69,4148.4,Delivered,2896,2023-03-06 04:02:00,2023-03-06 18:32:00
2897,343,49549.1,8918.84,Pending,2897,2023-09-11 09:00:26,2023-09-11 12:20:26
2898,881,49218.06,8859.25,Shipped,2898,2023-10-07 22:49:32,2023-10-08 00:51:32
2899,175,7262.9,1307.32,Pending,2899,2022-08-21 02:36:49,2022-08-21 22:01:49
2900,934,28502.57,5130.46,Pending,2900,2022-07-25 05:46:48,2022-07-25 12:58:48
2901,769,49070.85,8832.75,Pending,2901,2022-08-25 12:30:53,2022-08-26 12:00:53
2902,634,11852.89,2133.52,Cancelled,2902,2022-01-28 07:01:57,2022-01-29 01:03:57
2903,819,30976.6,5575.79,Cancelled,2903,2022-11-03 22:16:28,2022-11-04 18:06:28
2904,478,35339.14,6361.05,Delivered,2904,2023-02-28 05:11:06,2023-02-28 11:32:06
2905,111,41250.71,7425.13,Delivered,2905,2023-01-28 23:44:46,2023-01-29 07:55:46
2906,991,30226.85,5440.83,Cancelled,2906,2023-08-23 10:57:39,2023-08-23 13:27:39
2907,298,11160.0,2008.8,Delivered,2907,2023-02-16 06:23:12,2023-02-16 13:58:12
2908,513,42250.49,7605.09,Delivered,2908,2023-06-04 06:52:20,2023-06-04 17:15:20
2909,707,10321.77,1857.92,Cancelled,2909,2022-12-21 17:11:17,2022-12-22 08:36:17
2910,400,7849.78,1412.96,Pending,2910,2023-01-21 01:35:14,2023-01-21 18:41:14
2911,20,18118.03,3261.25,Shipped,2911,2022-12-19 02:07:33,2022-12-19 11:54:33
2912,45,26153.77,4707.68,Cancelled,2912,2022-08-18 02:12:44,2022-08-18 13:39:44
2913,281,43859.69,7894.74,Shipped,2913,2023-06-18 12:39:58,2023-06-18 22:25:58
2914,754,26276.27,4729.73,Cancelled,2914,2022-03-12 17:27:53,2022-03-13 02:31:53
2915,663,29279.67,5270.34,Shipped,2915,2022-08-13 06:51:06,2022-08-13 21:42:06
2916,599,21842.04,3931.57,Cancelled,2916,2023-01-10 11:40:12,2023-01-10 21:14:12
2917,527,7740.67,1393.32,Delivered,2917,2023-11-07 06:26:44,2023-11-07 14:12:44
2918,430,41181.59,7412.69,Delivered,2918,2022-12-11 05:53:55,2022-12-11 18:50:55
2919,643,9741.72,1753.51,Shipped,2919,2023-05-07 19:57:11,2023-05-08 13:23:11
2920,143,6123.01,1102.14,Cancelled,2920,2023-03-20 07:24:28,2023-03-21 03:06:28
2921,109,10045.32,1808.16,Cancelled,2921,2022-03-10 15:13:47,2022-03-11 06:45:47
2922,246,19137.14,3444.69,Delivered,2922,2023-03-16 22:42:26,2023-03-17 14:28:26
2923,316,41976.71,7555.81,Delivered,2923,2022-04-15 18:18:39,2022-04-16 03:13:39
2924,757,49961.16,8993.01,Delivered,2924,2023-12-07 14:25:17,2023-12-07 18:38:17
2925,224,19502.74,3510.49,Cancelled,2925,2023-04-29 18:14:51,2023-04-30 00:45:51
2926,378,34218.54,6159.34,Delivered,2926,2022-08-31 20:43:16,2022-09-01 19:56:16
2927,210,42259.52,7606.71,Cancelled,2927,2023-02-23 14:32:48,2023-02-24 07:45:48
2928,196,6471.85,1164.93,Delivered,2928,2023-07-24 21:32:53,2023-07-25 14:33:53
2929,552,23796.27,4283.33,Shipped,2929,2022-05-16 17:16:00,2022-05-16 18:27:00
2930,175,4382.37,788.83,Cancelled,2930,2022-04-13 01:43:08,2022-04-13 14:31:08
2931,184,22455.81,4042.05,Pending,2931,2022-11-18 19:58:51,2022-11-19 19:50:51
2932,839,9435.34,1698.36,Pending,2932,2023-02-06 12:53:09,2023-02-06 15:42:09
2933,170,30649.87,5516.98,Pending,2933,2023-05-15 02:16:49,2023-05-15 19:34:49
2934,409,12924.91,2326.48,Pending,2934,2022-04-13 18:01:48,2022-04-14 12:40:48
2935,655,19376.66,3487.8,Shipped,2935,2022-12-02 04:15:48,2022-12-02 15:00:48
2936,453,22793.4,4102.81,Delivered,2936,2022-07-03 15:14:01,2022-07-04 05:06:01
2937,388,45705.66,8227.02,Cancelled,2937,2022-08-30 11:25:21,2022-08-30 23:06:21
2938,121,23625.02,4252.5,Pending,2938,2022-01-04 13:44:41,2022-01-04 19:42:41
2939,635,14886.72,2679.61,Delivered,2939,2022-05-11 07:51:59,2022-05-11 14:13:59
2940,695,4777.36,859.92,Delivered,2940,2023-12-31 09:27:52,2023-12-31 19:39:52
2941,732,28210.91,5077.96,Shipped,2941,2023-11-02 22:53:44,2023-11-03 05:34:44
2942,1000,6034.39,1086.19,Pending,2942,2023-08-12 05:34:43,2023-08-12 07:47:43
2943,283,42107.56,7579.36,Pending,2943,2022-07-29 23:57:20,2022-07-30 08:41:20
2944,908,37103.69,6678.66,Cancelled,2944,2022-12-01 21:40:19,2022-12-02 09:32:19
2945,618,10715.5,1928.79,Delivered,2945,2022-06-28 01:41:09,2022-06-28 11:37:09
2946,224,22756.05,4096.09,Pending,2946,2022-11-13 18:23:44,2022-11-14 07:40:44
2947,891,2314.48,416.61,Delivered,2947,2022-07-20 17:22:36,2022-07-21 01:01:36
2948,412,17629.79,3173.36,Cancelled,2948,2022-03-26 15:45:11,2022-03-27 02:45:11
2949,860,14713.69,2648.46,Pending,2949,2022-12-26 19:31:37,2022-12-27 14:26:37
2950,936,24570.47,4422.68,Pending,2950,2023-05-21 00:06:43,2023-05-21 05:57:43
2951,311,7293.44,1312.82,Pending,2951,2023-02-07 10:33:05,2023-02-07 12:20:05
2952,844,43832.66,7889.88,Pending,2952,2023-08-10 19:59:04,2023-08-11 05:19:04
2953,543,25814.29,4646.57,Delivered,2953,2022-12-19 16:14:51,2022-12-19 21:57:51
2954,201,10721.76,1929.92,Cancelled,2954,2023-07-09 05:43:48,2023-07-09 18:47:48
2955,48,35397.48,6371.55,Cancelled,2955,2023-01-31 06:02:11,2023-01-31 18:12:11
2956,544,42725.28,7690.55,Delivered,2956,2022-08-24 04:51:30,2022-08-24 05:54:30
2957,426,25763.84,4637.49,Shipped,2957,2023-10-23 05:15:01,2023-10-24 04:30:01
2958,606,33474.38,6025.39,Pending,2958,2022-04-16 12:23:35,2022-04-16 16:28:35
2959,496,3474.83,625.47,Delivered,2959,2023-12-22 08:42:11,2023-12-23 05:25:11
2960,319,38236.0,6882.48,Cancelled,2960,2022-11-04 03:41:06,2022-11-04 11:21:06
2961,445,48782.52,8780.85,Pending,2961,2022-05-26 05:16:38,2022-05-26 06:00:38
2962,399,3663.15,659.37,Delivered,2962,2022-10-19 19:16:14,2022-10-20 03:17:14
2963,549,8232.52,1481.85,Cancelled,2963,2022-12-15 11:13:18,2022-12-16 02:41:18
2964,648,48491.01,8728.38,Pending,2964,2023-06-23 09:28:50,2023-06-24 06:05:50
2965,343,42920.42,7725.68,Pending,2965,2023-09-26 19:24:19,2023-09-27 13:44:19
2966,638,18655.41,3357.97,Delivered,2966,2022-06-23 12:53:27,2022-06-23 21:00:27
2967,727,43351.25,7803.22,Cancelled,2967,2023-04-29 05:19:36,2023-04-30 03:23:36
2968,105,14444.18,2599.95,Cancelled,2968,2023-12-24 21:05:26,2023-12-25 06:35:26
2969,661,42759.57,7696.72,Shipped,2969,2023-06-26 03:12:05,2023-06-27 00:05:05
2970,128,2147.6,386.57,Cancelled,2970,2023-10-20 03:16:44,2023-10-20 08:45:44
2971,338,31903.24,5742.58,Shipped,2971,2023-04-20 04:58:40,2023-04-20 12:58:40
2972,426,44714.2,8048.56,Shipped,2972,2022-01-11 07:51:09,2022-01-11 15:42:09
2973,516,23994.56,4319.02,Pending,2973,2023-02-18 09:17:05,2023-02-18 21:56:05
2974,490,16224.0,2920.32,Delivered,2974,2022-03-25 14:41:12,2022-03-26 08:38:12
2975,158,29659.85,5338.77,Pending,2975,2023-04-11 20:13:02,2023-04-12 08:36:02
2976,696,48682.4,8762.83,Delivered,2976,2023-05-21 12:47:36,2023-05-22 07:34:36
2977,780,833.01,149.94,Delivered,2977,2022-12-09 08:03:31,2022-12-10 05:26:31
2978,610,16958.09,3052.46,Delivered,2978,2023-09-21 05:16:13,2023-09-22 04:27:13
2979,482,47073.86,8473.29,Delivered,2979,2023-04-11 04:28:57,2023-04-11 06:39:57
2980,461,46676.94,8401.85,Pending,2980,2022-04-27 05:43:51,2022-04-27 22:35:51
2981,425,18708.47,3367.52,Delivered,2981,2023-01-02 00:36:01,2023-01-02 08:50:01
2982,911,49074.27,8833.37,Delivered,2982,2023-02-25 23:47:03,2023-02-26 09:40:03
2983,928,11853.4,2133.61,Cancelled,2983,2023-09-22 08:13:19,2023-09-22 11:37:19
2984,788,42002.31,7560.42,Pending,2984,2023-04-18 02:55:32,2023-04-18 14:45:32
2985,952,23578.44,4244.12,Delivered,2985,2022-01-02 06:29:28,2022-01-02 20:04:28
2986,304,38940.26,7009.25,Cancelled,2986,2023-05-27 07:00:30,2023-05-28 06:35:30
2987,176,49538.78,8916.98,Shipped,2987,2022-02-24 02:24:27,2022-02-24 09:17:27
2988,93,33015.62,5942.81,Cancelled,2988,2023-07-02 08:44:55,2023-07-03 01:54:55
2989,264,12303.39,2214.61,Pending,2989,2023-06-09 07:37:21,2023-06-09 23:37:21
2990,125,44137.15,7944.69,Delivered,2990,2023-01-25 19:14:27,2023-01-26 01:43:27
2991,513,35422.06,6375.97,Delivered,2991,2023-05-09 14:27:02,2023-05-09 16:51:02
2992,66,39807.71,7165.39,Pending,2992,2022-09-15 17:47:01,2022-09-15 18:18:01
2993,818,10864.35,1955.58,Cancelled,2993,2022-02-17 08:06:14,2022-02-18 01:18:14
2994,824,7082.72,1274.89,Pending,2994,2022-10-08 03:33:36,2022-10-08 19:08:36
2995,466,43684.67,7863.24,Delivered,2995,2022-01-16 23:17:11,2022-01-17 07:01:11
2996,301,33638.97,6055.01,Cancelled,2996,2022-11-03 18:34:04,2022-11-04 03:44:04
2997,730,37836.91,6810.64,Cancelled,2997,2022-08-15 04:02:59,2022-08-15 18:17:59
2998,981,12081.6,2174.69,Shipped,2998,2023-05-31 06:51:55,2023-05-31 20:59:55
2999,386,41150.32,7407.06,Pending,2999,2023-11-21 03:53:57,2023-11-22 01:40:57
3000,243,38172.18,6870.99,Delivered,3000,2022-06-09 10:02:28,2022-06-09 14:28:28
3001,125,35581.74,6404.71,Pending,3001,2023-04-01 06:29:51,2023-04-02 06:26:51
3002,8,45831.64,8249.7,Pending,3002,2023-11-26 21:44:29,2023-11-26 22:13:29
3003,617,47893.6,8620.85,Delivered,3003,2023-01-31 23:13:58,2023-02-01 02:37:58
3004,329,48018.77,8643.38,Pending,3004,2023-10-06 09:45:19,2023-10-07 08:28:19
3005,870,34550.82,6219.15,Pending,3005,2022-03-07 02:54:15,2022-03-07 18:16:15
3006,368,29684.5,5343.21,Cancelled,3006,2022-08-14 14:25:16,2022-08-14 17:47:16
3007,106,11589.92,2086.19,Pending,3007,2023-05-11 09:28:36,2023-05-11 11:20:36
3008,249,33156.97,5968.25,Shipped,3008,2022-02-12 03:39:28,2022-02-12 13:45:28
3009,351,19767.14,3558.09,Cancelled,3009,2023-10-02 04:53:47,2023-10-02 17:09:47
3010,135,37631.31,6773.64,Delivered,3010,2023-05-07 11:15:04,2023-05-08 01:13:04
3011,145,4841.86,871.53,Delivered,3011,2022-05-28 23:06:11,2022-05-29 01:36:11
3012,952,34183.34,6153.0,Shipped,3012,2023-02-08 01:44:11,2023-02-08 23:29:11
3013,781,10518.62,1893.35,Delivered,3013,2023-02-25 17:36:16,2023-02-26 10:22:16
3014,519,3514.35,632.58,Pending,3014,2022-11-09 19:14:13,2022-11-10 12:54:13
3015,914,8050.24,1449.04,Pending,3015,2023-06-06 05:31:21,2023-06-06 10:01:21
3016,78,11066.32,1991.94,Pending,3016,2023-12-02 11:47:43,2023-12-02 20:47:43
3017,752,32388.59,5829.95,Cancelled,3017,2023-04-26 19:23:13,2023-04-27 15:55:13
3018,305,34773.08,6259.15,Shipped,3018,2022-05-31 01:49:33,2022-05-31 16:38:33
3019,378,27102.71,4878.49,Shipped,3019,2023-06-10 08:31:21,2023-06-10 17:15:21
3020,906,7677.57,1381.96,Cancelled,3020,2023-07-29 10:07:32,2023-07-29 10:25:32
3021,826,40618.79,7311.38,Cancelled,3021,2022-02-07 09:03:05,2022-02-08 07:23:05
3022,451,29232.7,5261.89,Pending,3022,2022-08-29 07:56:34,2022-08-29 14:18:34
3023,433,15245.2,2744.14,Delivered,3023,2022-02-16 18:27:40,2022-02-17 05:57:40
3024,870,31745.05,5714.11,Shipped,3024,2022-11-14 21:27:22,2022-11-15 09:10:22
3025,285,34055.03,6129.91,Pending,3025,2023-10-10 15:14:02,2023-10-11 10:16:02
3026,963,24298.94,4373.81,Pending,3026,2022-05-04 05:48:36,2022-05-05 00:17:36
3027,360,45931.42,8267.66,Shipped,3027,2023-07-22 23:24:51,2023-07-23 19:28:51
3028,332,22815.21,4106.74,Pending,3028,2023-05-18 14:29:01,2023-05-19 09:34:01
3029,710,28050.79,5049.14,Shipped,3029,2022-04-22 19:47:50,2022-04-23 19:44:50
3030,243,18889.4,3400.09,Delivered,3030,2023-08-16 18:00:41,2023-08-17 02:35:41
3031,656,43931.09,7907.6,Pending,3031,2023-10-03 12:57:31,2023-10-03 15:34:31
3032,556,34465.44,6203.78,Pending,3032,2022-12-03 11:09:27,2022-12-04 00:51:27
3033,993,10817.24,1947.1,Cancelled,3033,2023-10-26 03:52:31,2023-10-26 12:08:31
3034,615,7317.33,1317.12,Shipped,3034,2022-07-05 08:59:09,2022-07-05 23:13:09
3035,529,7984.37,1437.19,Pending,3035,2023-12-20 19:11:41,2023-12-21 15:24:41
3036,574,33558.87,6040.6,Delivered,3036,2022-10-07 03:40:07,2022-10-07 14:16:07
3037,988,14602.01,2628.36,Pending,3037,2022-10-03 18:38:57,2022-10-03 23:24:57
3038,616,40710.95,7327.97,Shipped,3038,2022-05-12 15:33:11,2022-05-12 18:32:11
3039,159,11620.97,2091.77,Shipped,3039,2023-07-08 00:36:28,2023-07-08 15:52:28
3040,155,8891.52,1600.47,Delivered,3040,2023-07-26 07:56:39,2023-07-27 06:12:39
3041,146,13028.33,2345.1,Pending,3041,2023-11-18 06:58:05,2023-11-19 02:24:05
3042,822,22283.14,4010.97,Shipped,3042,2022-06-12 03:46:41,2022-06-12 22:23:41
3043,643,13842.96,2491.73,Shipped,3043,2023-04-07 07:47:15,2023-04-08 06:22:15
3044,726,40472.41,7285.03,Pending,3044,2023-06-08 06:59:45,2023-06-08 08:34:45
3045,387,44881.6,8078.69,Shipped,3045,2023-12-17 16:03:20,2023-12-18 12:11:20
3046,47,32841.6,5911.49,Cancelled,3046,2022-06-04 12:56:11,2022-06-04 19:57:11
3047,422,41890.63,7540.31,Pending,3047,2022-07-18 11:21:27,2022-07-18 17:37:27
3048,434,25929.35,4667.28,Delivered,3048,2023-09-07 19:38:09,2023-09-08 01:01:09
3049,135,22368.66,4026.36,Delivered,3049,2023-10-19 14:38:35,2023-10-20 08:32:35
3050,659,1583.1,284.96,Pending,3050,2022-01-20 21:11:54,2022-01-21 12:07:54
3051,262,36255.2,6525.94,Delivered,3051,2022-10-27 09:34:03,2022-10-27 11:35:03
3052,36,30567.54,5502.16,Pending,3052,2023-08-23 23:50:42,2023-08-24 17:10:42
3053,565,18408.14,3313.47,Pending,3053,2022-02-19 08:03:42,2022-02-19 10:29:42
3054,668,40129.22,7223.26,Cancelled,3054,2022-03-25 18:07:12,2022-03-26 16:14:12
3055,483,30071.5,5412.87,Pending,3055,2022-10-30 11:24:36,2022-10-31 08:19:36
3056,111,1508.35,271.5,Cancelled,3056,2022-10-23 16:00:40,2022-10-24 00:52:40
3057,432,26121.12,4701.8,Shipped,3057,2023-05-07 11:25:29,2023-05-08 07:30:29
3058,972,30579.32,5504.28,Shipped,3058,2023-02-22 23:04:27,2023-02-23 13:54:27
3059,956,45497.0,8189.46,Cancelled,3059,2022-04-07 23:56:26,2022-04-08 20:49:26
3060,197,38160.22,6868.84,Cancelled,3060,2023-05-20 03:15:17,2023-05-20 09:04:17
3061,595,14302.41,2574.43,Delivered,3061,2022-11-01 00:36:28,2022-11-01 03:31:28
3062,764,36189.61,6514.13,Pending,3062,2023-08-06 02:12:39,2023-08-06 13:00:39
3063,991,45228.29,8141.09,Cancelled,3063,2022-05-01 07:41:42,2022-05-01 16:32:42
3064,449,2450.22,441.04,Delivered,3064,2022-05-09 23:01:32,2022-05-10 20:54:32
3065,303,11993.96,2158.91,Shipped,3065,2022-09-06 21:04:12,2022-09-07 19:44:12
3066,861,17141.22,3085.42,Shipped,3066,2022-04-19 11:49:53,2022-04-19 18:09:53
3067,155,49020.33,8823.66,Pending,3067,2022-01-20 18:40:50,2022-01-20 19:46:50
3068,955,38504.28,6930.77,Cancelled,3068,2023-05-12 13:49:16,2023-05-12 17:29:16
3069,412,23439.18,4219.05,Delivered,3069,2023-09-28 03:27:21,2023-09-28 23:11:21
3070,611,9256.56,1666.18,Shipped,3070,2023-01-28 03:02:21,2023-01-28 22:34:21
3071,184,23493.04,4228.75,Cancelled,3071,2023-11-17 23:18:57,2023-11-18 19:33:57
3072,220,8299.98,1494.0,Cancelled,3072,2023-03-12 09:03:25,2023-03-12 13:56:25
3073,823,18665.37,3359.77,Cancelled,3073,2022-09-28 18:18:36,2022-09-28 23:52:36
3074,465,23477.62,4225.97,Shipped,3074,2022-01-15 06:18:45,2022-01-15 19:06:45
3075,115,31393.15,5650.77,Pending,3075,2022-01-14 21:53:36,2022-01-15 12:55:36
3076,574,20348.64,3662.76,Delivered,3076,2022-11-04 15:27:50,2022-11-05 08:48:50
3077,318,34661.13,6239.0,Cancelled,3077,2022-09-03 01:46:24,2022-09-03 11:54:24
3078,470,32248.9,5804.8,Cancelled,3078,2023-12-02 01:10:46,2023-12-02 12:24:46
3079,958,45756.05,8236.09,Pending,3079,2023-01-03 23:54:02,2023-01-04 17:01:02
3080,281,6122.92,1102.13,Cancelled,3080,2023-06-04 07:57:04,2023-06-04 22:25:04
3081,979,26837.26,4830.71,Shipped,3081,2023-10-02 14:36:34,2023-10-02 17:38:34
3082,651,13248.02,2384.64,Pending,3082,2023-12-26 11:29:43,2023-12-26 23:05:43
3083,385,41081.63,7394.69,Cancelled,3083,2023-02-21 19:06:45,2023-02-22 05:01:45
3084,834,2544.69,458.04,Cancelled,3084,2023-12-23 08:52:25,2023-12-23 22:50:25
3085,890,13673.86,2461.29,Delivered,3085,2022-01-21 18:27:32,2022-01-22 10:39:32
3086,251,39395.73,7091.23,Pending,3086,2023-08-31 01:10:37,2023-08-31 08:31:37
3087,793,2835.94,510.47,Cancelled,3087,2023-10-22 08:18:51,2023-10-22 16:25:51
3088,972,46350.22,8343.04,Pending,3088,2023-02-24 22:00:51,2023-02-24 23:32:51
3089,884,42898.09,7721.66,Cancelled,3089,2022-10-26 10:48:55,2022-10-27 10:16:55
3090,8,15264.53,2747.62,Pending,3090,2023-12-21 06:48:57,2023-12-22 03:43:57
3091,976,6918.67,1245.36,Shipped,3091,2023-04-12 09:50:21,2023-04-12 22:14:21
3092,698,4177.61,751.97,Delivered,3092,2022-09-29 02:24:35,2022-09-29 07:34:35
