session_id,customer_id,total,created_at,modified_at
3798,990,179.36,2023-09-21 06:09:40,2023-09-21 06:26:40
3799,533,52125.83,2022-02-21 05:23:59,2022-02-21 06:02:59
3800,822,5076.25,2023-10-06 16:53:25,2023-10-06 17:32:25
3801,249,12208.46,2023-09-22 02:50:05,2023-09-22 04:49:05
3802,567,205.36,2022-12-10 13:09:00,2022-12-10 14:14:00
3803,992,23010.98,2022-10-19 14:51:37,2022-10-19 16:33:37
3804,670,360.52,2023-02-13 00:04:48,2023-02-13 00:25:48
3805,192,1707.9,2023-12-24 10:04:00,2023-12-24 10:27:00
3806,195,35846.76,2023-11-23 07:23:31,2023-11-23 08:40:31
3807,261,6502.97,2023-03-02 15:30:45,2023-03-02 15:36:45
3808,768,8505.58,2023-03-24 04:45:05,2023-03-24 06:32:05
3809,262,770.17,2022-11-21 06:17:34,2022-11-21 06:31:34
3810,749,1852.64,2022-02-05 07:55:55,2022-02-05 09:32:55
3811,593,3985.6,2022-02-08 23:10:57,2022-02-09 00:35:57
3812,43,11297.34,2023-01-27 19:11:55,2023-01-27 20:48:55
3813,853,38347.65,2022-01-27 12:14:19,2022-01-27 14:05:19
3814,135,1471.84,2022-06-29 11:28:08,2022-06-29 12:25:08
3815,210,10480.02,2023-06-09 17:05:29,2023-06-09 18:58:29
3816,962,9576.8,2023-01-14 19:06:24,2023-01-14 19:39:24
3817,834,6606.1,2022-07-30 08:07:24,2022-07-30 09:58:24
3818,896,37889.06,2022-07-30 07:38:38,2022-07-30 08:23:38
3819,596,9655.44,2023-09-21 13:51:53,2023-09-21 14:39:53
3820,255,1184.46,2023-01-02 16:59:43,2023-01-02 18:37:43
3821,154,42149.45,2022-11-17 13:57:41,2022-11-17 14:11:41
3822,332,1205.16,2023-01-22 10:54:00,2023-01-22 11:03:00
3823,915,708.31,2022-12-31 20:46:59,2022-12-31 21:56:59
3824,338,14736.67,2023-04-21 15:54:39,2023-04-21 16:29:39
3825,273,3385.05,2022-11-21 16:23:15,2022-11-21 18:16:15
3826,286,1048.74,2022-10-09 04:56:02,2022-10-09 06:47:02
3827,744,3516.14,2023-09-18 14:15:29,2023-09-18 14:32:29
3828,747,17043.09,2022-09-18 18:41:07,2022-09-18 20:35:07
3829,779,12522.3,2023-02-10 13:46:05,2023-02-10 15:13:05
3830,241,9801.11,2022-12-07 16:27:00,2022-12-07 17:23:00
3831,74,625.17,2022-09-20 23:19:27,2022-09-21 01:17:27
3832,441,6098.38,2022-02-10 03:09:13,2022-02-10 03:42:13
3833,419,479.02,2023-03-15 10:45:30,2023-03-15 11:30:30
3834,850,1618.05,2022-09-15 07:25:11,2022-09-15 08:33:11
3835,261,12580.98,2023-04-06 13:24:32,2023-04-06 14:48:32
3836,937,18768.19,2023-03-28 05:51:13,2023-03-28 07:43:13
3837,656,16110.58,2023-09-20 21:16:33,2023-09-20 22:23:33
3838,237,2576.8,2022-12-08 18:49:34,2022-12-08 19:31:34
3839,535,1263.47,2022-11-27 06:02:46,2022-11-27 06:28:46
3840,315,3037.68,2023-05-24 15:12:16,2023-05-24 16:37:16
3841,715,5186.85,2022-11-16 08:43:34,2022-11-16 09:48:34
3842,92,757.23,2023-11-22 11:15:43,2023-11-22 12:46:43
3843,742,7138.36,2022-06-16 13:44:22,2022-06-16 15:41:22
3844,979,31439.65,2022-11-09 10:01:36,2022-11-09 11:29:36
3845,767,455.44,2022-04-09 23:24:38,2022-04-10 01:15:38
3846,787,25205.84,2023-09-30 15:22:32,2023-09-30 17:16:32
3847,430,23741.41,2023-06-13 06:51:36,2023-06-13 06:57:36
3848,717,207.16,2023-03-27 10:09:47,2023-03-27 11:53:47
3849,798,5480.94,2022-03-31 13:19:43,2022-03-31 14:44:43
3850,432,5588.07,2023-10-07 09:54:10,2023-10-07 10:57:10
3851,462,61041.92,2023-08-30 15:13:04,2023-08-30 16:53:04
3852,738,5794.99,2022-09-23 10:59:54,2022-09-23 11:40:54
3853,981,2570.76,2022-01-03 04:25:39,2022-01-03 05:41:39
3854,527,7169.51,2022-07-09 23:11:18,2022-07-10 00:45:18
3855,194,1136.9,2023-07-04 07:39:35,2023-07-04 09:19:35
3856,179,473.55,2023-12-08 05:36:12,2023-12-08 06:28:12
3857,711,3913.47,2023-09-19 02:46:31,2023-09-19 03:06:31
3858,805,2316.43,2022-10-21 18:49:03,2022-10-21 19:08:03
3859,184,8811.09,2022-11-13 12:23:45,2022-11-13 14:04:45
3860,387,6706.79,2023-08-06 15:06:57,2023-08-06 15:45:57
3861,99,28338.24,2023-09-28 00:32:26,2023-09-28 02:31:26
3862,959,1307.71,2022-05-06 00:16:32,2022-05-06 00:51:32
3863,362,9541.98,2023-01-02 00:06:40,2023-01-02 01:43:40
3864,128,12774.98,2022-10-14 00:46:04,2022-10-14 00:53:04
3865,718,5160.83,2022-11-23 02:50:17,2022-11-23 04:00:17
3866,982,17010.08,2022-11-11 14:58:46,2022-11-11 16:26:46
3867,527,2410.94,2023-07-09 04:33:49,2023-07-09 04:45:49
3868,276,752.1,2022-08-12 11:04:17,2022-08-12 11:52:17
3869,226,8364.77,2023-06-18 20:53:00,2023-06-18 21:08:00
3870,824,5072.42,2023-01-24 13:41:20,2023-01-24 14:42:20
3871,131,9255.83,2022-07-12 18:34:46,2022-07-12 19:15:46
3872,663,2374.54,2022-07-27 14:30:41,2022-07-27 15:51:41
3873,911,1150.44,2022-06-15 09:40:38,2022-06-15 10:30:38
3874,908,603.54,2022-10-27 11:47:38,2022-10-27 12:17:38
3875,837,13209.26,2023-04-25 03:40:03,2023-04-25 04:45:03
3876,272,15381.39,2023-01-03 23:48:50,2023-01-04 00:28:50
3877,450,23259.77,2023-11-20 11:59:58,2023-11-20 13:46:58
3878,525,6809.36,2023-03-19 13:19:57,2023-03-19 14:14:57
3879,708,5208.22,2022-04-12 16:19:24,2022-04-12 16:37:24
3880,769,3647.98,2022-03-28 23:33:26,2022-03-29 00:30:26
3881,563,157.48,2022-10-29 04:58:20,2022-10-29 06:37:20
3882,679,273.27,2022-05-05 00:41:54,2022-05-05 02:32:54
3883,171,388.54,2023-07-20 01:14:59,2023-07-20 02:32:59
3884,144,3088.68,2023-08-27 19:17:56,2023-08-27 19:49:56
3885,981,783.28,2022-02-07 12:20:35,2022-02-07 12:37:35
3886,160,468.61,2022-02-01 03:02:01,2022-02-01 03:20:01
3887,420,8269.29,2022-10-08 11:37:42,2022-10-08 12:04:42
3888,681,3018.3,2023-11-08 18:48:59,2023-11-08 20:37:59
3889,716,25624.83,2023-07-22 03:41:36,2023-07-22 04:27:36
3890,907,48553.22,2022-10-19 10:53:35,2022-10-19 12:28:35
3891,915,17728.82,2023-05-29 21:53:22,2023-05-29 23:43:22
3892,129,8191.72,2022-03-15 05:50:39,2022-03-15 06:28:39
3893,124,997.46,2022-10-12 10:55:06,2022-10-12 12:22:06
3894,837,4439.55,2023-07-02 21:55:13,2023-07-02 22:07:13
3895,89,2826.11,2022-03-02 01:31:14,2022-03-02 02:58:14
3896,252,6060.71,2022-09-18 06:42:39,2022-09-18 07:53:39
3897,790,4708.61,2023-01-28 03:32:29,2023-01-28 04:02:29
3898,569,36279.98,2023-04-28 08:26:30,2023-04-28 09:53:30
3899,871,1387.55,2023-02-07 15:25:25,2023-02-07 16:34:25
3900,462,90.96,2022-01-03 12:55:40,2022-01-03 14:29:40
3901,730,8462.97,2023-12-26 23:20:14,2023-12-27 00:46:14
3902,37,1778.34,2023-07-17 06:25:35,2023-07-17 06:35:35
3903,295,8535.05,2023-02-14 12:15:41,2023-02-14 13:58:41
3904,911,21498.58,2022-04-19 15:59:36,2022-04-19 16:19:36
3905,437,8670.6,2022-02-11 19:10:33,2022-02-11 21:01:33
3906,192,6406.97,2022-03-30 18:06:34,2022-03-30 18:16:34
3907,657,1339.45,2022-04-17 08:37:49,2022-04-17 08:42:49
3908,966,21217.66,2023-05-17 15:47:38,2023-05-17 17:09:38
3909,423,5724.85,2022-12-05 02:48:26,2022-12-05 04:33:26
3910,945,3792.55,2023-09-03 20:10:23,2023-09-03 21:48:23
3911,42,14511.7,2022-03-10 04:12:45,2022-03-10 06:00:45
3912,373,12625.48,2022-04-21 05:03:13,2022-04-21 06:24:13
3913,245,8714.14,2023-07-02 22:18:50,2023-07-02 22:33:50
3914,15,2373.36,2022-03-27 17:19:37,2022-03-27 19:07:37
3915,777,238.12,2022-01-23 02:08:17,2022-01-23 02:52:17
3916,839,5930.17,2023-03-09 11:16:26,2023-03-09 12:53:26
3917,496,11408.45,2023-10-07 09:19:19,2023-10-07 10:03:19
3918,118,6198.42,2022-12-05 03:42:28,2022-12-05 05:12:28
3919,979,703.47,2022-10-20 13:58:19,2022-10-20 15:47:19
3920,687,18620.87,2023-03-30 14:59:31,2023-03-30 15:47:31
3921,380,29662.74,2023-07-19 18:00:16,2023-07-19 19:50:16
3922,76,955.94,2022-06-06 06:19:51,2022-06-06 07:42:51
3923,255,32981.0,2022-07-14 20:33:04,2022-07-14 21:58:04
3924,255,7256.73,2022-08-11 05:25:18,2022-08-11 07:06:18
3925,437,7447.69,2022-06-25 11:51:33,2022-06-25 12:58:33
3926,707,30194.93,2022-05-05 08:18:35,2022-05-05 09:43:35
3927,573,827.92,2023-02-18 04:11:35,2023-02-18 05:21:35
3928,319,27481.11,2022-09-23 07:50:00,2022-09-23 09:08:00
3929,984,46466.54,2023-09-29 07:38:38,2023-09-29 07:55:38
3930,857,50637.73,2022-11-15 11:42:49,2022-11-15 13:09:49
3931,758,3526.85,2023-12-12 15:04:40,2023-12-12 15:30:40
3932,157,163.7,2023-09-03 01:48:07,2023-09-03 03:42:07
3933,896,13516.3,2023-01-26 09:18:38,2023-01-26 10:34:38
3934,100,6877.54,2022-06-08 19:57:27,2022-06-08 21:14:27
3935,448,7715.9,2022-10-17 11:42:55,2022-10-17 13:11:55
3936,871,12703.81,2023-11-23 06:02:04,2023-11-23 06:19:04
3937,248,2375.45,2023-03-15 01:18:58,2023-03-15 02:40:58
3938,598,9041.77,2023-06-13 05:47:59,2023-06-13 07:42:59
3939,188,27531.54,2022-06-14 21:13:22,2022-06-14 22:56:22
3940,551,8379.16,2023-02-18 19:07:05,2023-02-18 20:41:05
3941,521,38347.57,2023-11-20 00:27:00,2023-11-20 02:04:00
3942,170,3210.99,2023-01-28 07:29:58,2023-01-28 08:46:58
3943,890,5129.44,2022-11-28 04:43:39,2022-11-28 05:50:39
3944,825,3233.8,2023-11-14 17:28:30,2023-11-14 18:04:30
3945,612,1514.31,2022-09-02 22:17:55,2022-09-02 23:58:55
3946,87,697.48,2022-01-03 07:14:10,2022-01-03 07:51:10
3947,397,1099.0,2023-04-30 01:09:10,2023-04-30 02:27:10
3948,52,12619.3,2023-01-07 19:15:35,2023-01-07 20:11:35
3949,239,5191.99,2023-09-06 02:04:27,2023-09-06 03:51:27
3950,525,52915.85,2022-08-23 22:10:46,2022-08-23 23:15:46
3951,757,21058.94,2023-08-23 01:40:38,2023-08-23 02:58:38
3952,898,8354.53,2023-10-05 23:04:05,2023-10-06 00:53:05
3953,762,66651.07,2022-12-05 18:28:27,2022-12-05 19:37:27
3954,324,9967.03,2022-02-22 16:49:57,2022-02-22 17:31:57
3955,837,32922.74,2022-04-21 22:08:21,2022-04-21 23:20:21
3956,885,238.19,2023-09-23 01:36:39,2023-09-23 02:44:39
3957,391,40997.06,2023-08-31 10:01:30,2023-08-31 10:13:30
3958,240,10566.96,2022-08-26 09:35:43,2022-08-26 10:10:43
3959,270,11245.28,2023-05-25 10:49:31,2023-05-25 12:09:31
3960,207,302.37,2023-10-26 18:36:52,2023-10-26 18:54:52
3961,546,1391.73,2022-11-24 22:53:44,2022-11-24 23:36:44
3962,571,1982.41,2023-11-03 05:23:43,2023-11-03 05:42:43
3963,767,1215.51,2022-10-08 12:29:18,2022-10-08 13:29:18
3964,1000,841.38,2023-09-06 12:05:22,2023-09-06 13:35:22
3965,573,4202.85,2022-03-20 05:48:32,2022-03-20 06:16:32
3966,692,160.49,2022-09-05 06:35:22,2022-09-05 06:53:22
3967,673,14033.59,2023-06-17 12:20:12,2023-06-17 14:08:12
3968,38,6106.92,2023-09-20 21:29:39,2023-09-20 21:56:39
3969,993,76.26,2023-03-27 11:26:56,2023-03-27 12:26:56
3970,253,9608.42,2023-08-05 15:58:17,2023-08-05 16:06:17
3971,457,571.01,2023-04-01 07:04:57,2023-04-01 07:58:57
3972,80,6124.64,2022-03-12 03:31:17,2022-03-12 03:44:17
3973,107,8650.12,2022-08-05 15:30:59,2022-08-05 16:40:59
3974,676,12936.84,2022-08-24 07:02:11,2022-08-24 07:16:11
3975,954,16561.09,2022-05-08 04:38:19,2022-05-08 05:40:19
3976,899,2876.02,2023-11-02 11:52:23,2023-11-02 13:51:23
3977,670,4867.65,2023-04-10 09:02:38,2023-04-10 10:02:38
3978,323,1740.46,2023-11-19 01:19:43,2023-11-19 02:02:43
3979,532,7773.24,2023-11-23 16:16:58,2023-11-23 17:55:58
3980,151,25117.12,2023-10-22 07:12:00,2023-10-22 09:09:00
3981,712,16908.48,2022-07-31 08:33:01,2022-07-31 09:39:01
3982,444,2118.46,2022-08-17 11:30:52,2022-08-17 11:57:52
3983,815,7678.67,2022-10-30 09:12:42,2022-10-30 09:42:42
3984,659,238.19,2022-12-24 13:50:02,2022-12-24 15:21:02
3985,196,15179.61,2023-07-17 00:10:20,2023-07-17 00:42:20
3986,948,1902.76,2022-10-30 21:31:17,2022-10-30 23:26:17
3987,486,1700.65,2023-12-26 09:52:23,2023-12-26 11:25:23
3988,555,11552.08,2022-08-12 09:23:32,2022-08-12 10:12:32
3989,989,6934.53,2023-03-02 06:57:19,2023-03-02 08:01:19
3990,969,9690.89,2023-05-02 18:01:41,2023-05-02 18:08:41
3991,134,1362.43,2022-04-18 02:59:11,2022-04-18 04:20:11
3992,476,17661.36,2022-04-25 18:44:36,2022-04-25 18:49:36
3993,845,4089.66,2023-05-30 08:46:36,2023-05-30 09:15:36
3994,996,24032.79,2022-08-24 12:21:16,2022-08-24 13:20:16
3995,127,8702.6,2022-05-15 15:14:38,2022-05-15 16:30:38
3996,972,964.11,2023-10-14 11:14:44,2023-10-14 12:29:44
3997,632,1468.85,2023-02-02 22:30:22,2023-02-02 23:09:22
3998,805,32892.42,2022-04-05 07:14:14,2022-04-05 07:53:14
3999,232,3681.13,2023-08-17 07:13:49,2023-08-17 07:23:49
4000,555,16509.84,2022-08-02 16:29:00,2022-08-02 18:24:00
4001,614,4542.48,2022-10-26 03:30:25,2022-10-26 05:27:25
4002,787,408.83,2023-02-09 05:23:28,2023-02-09 06:51:28
4003,786,19474.72,2023-01-22 16:20:17,2023-01-22 16:32:17
4004,411,5562.98,2023-02-16 15:22:50,2023-02-16 15:42:50
4005,197,5599.2,2023-06-11 13:12:28,2023-06-11 13:59:28
4006,519,626.65,2023-04-20 00:13:44,2023-04-20 01:35:44
4007,717,10179.9,2022-04-23 21:58:50,2022-04-23 22:03:50
4008,899,1976.75,2023-08-24 06:17:47,2023-08-24 07:44:47
4009,949,10873.97,2022-03-30 01:46:00,2022-03-30 02:28:00
4010,429,23323.98,2022-04-01 07:29:09,2022-04-01 08:11:09
4011,968,9855.09,2023-12-08 22:15:33,2023-12-08 23:43:33
4012,636,457.33,2022-08-07 06:34:36,2022-08-07 08:34:36
4013,995,16570.5,2023-12-09 19:51:26,2023-12-09 21:48:26
4014,934,12281.57,2023-04-23 17:26:39,2023-04-23 18:05:39
4015,836,6885.4,2023-04-09 05:23:46,2023-04-09 05:29:46
4016,316,73461.82,2022-05-17 20:33:05,2022-05-17 20:41:05
4017,530,4071.17,2023-07-20 07:24:24,2023-07-20 08:11:24
4018,274,263.08,2022-03-19 06:32:34,2022-03-19 07:21:34
4019,5,10234.65,2023-07-26 19:34:53,2023-07-26 20:32:53
4020,8,127.7,2022-08-18 08:00:36,2022-08-18 08:26:36
4021,129,2638.31,2023-11-26 01:13:40,2023-11-26 02:07:40
4022,107,46594.31,2022-09-19 10:52:32,2022-09-19 12:18:32
4023,181,87.17,2023-04-07 23:59:22,2023-04-08 01:17:22
4024,653,17360.54,2022-12-17 10:04:59,2022-12-17 10:57:59
4025,376,604.28,2022-03-19 05:42:09,2022-03-19 07:02:09
4026,845,2383.35,2022-08-22 12:22:09,2022-08-22 12:57:09
4027,97,4221.81,2023-03-02 03:10:49,2023-03-02 04:58:49
4028,119,29581.48,2022-10-26 22:31:40,2022-10-26 23:57:40
4029,696,16368.28,2022-03-10 12:19:27,2022-03-10 12:34:27
4030,722,450.01,2022-12-15 20:19:51,2022-12-15 21:21:51
4031,863,7759.3,2023-12-21 09:54:31,2023-12-21 10:23:31
4032,101,3994.8,2023-09-19 17:45:15,2023-09-19 19:15:15
4033,632,2718.6,2023-10-03 05:40:42,2023-10-03 07:03:42
4034,394,1389.92,2022-01-26 14:59:01,2022-01-26 16:51:01
4035,610,4985.01,2022-08-01 12:48:56,2022-08-01 13:03:56
4036,419,3359.27,2022-07-18 15:44:51,2022-07-18 17:24:51
4037,592,8121.4,2022-04-20 05:09:21,2022-04-20 07:05:21
4038,829,1447.43,2023-10-16 22:11:44,2023-10-16 23:41:44
4039,975,493.92,2023-11-04 13:23:51,2023-11-04 13:37:51
4040,144,1305.35,2023-12-29 16:29:28,2023-12-29 18:15:28
4041,671,1228.11,2023-04-28 06:55:00,2023-04-28 08:30:00
4042,246,13680.61,2023-05-09 18:54:12,2023-05-09 20:42:12
4043,712,9274.9,2022-12-09 19:51:15,2022-12-09 21:40:15
4044,143,8206.9,2022-02-24 20:34:28,2022-02-24 20:39:28
4045,478,10716.24,2023-05-02 12:26:57,2023-05-02 14:10:57
4046,216,18826.64,2022-02-09 00:39:03,2022-02-09 02:34:03
4047,431,11249.34,2022-03-13 17:34:22,2022-03-13 18:39:22
4048,536,22213.87,2022-03-13 06:06:58,2022-03-13 07:03:58
4049,392,10523.48,2022-04-17 14:33:39,2022-04-17 15:18:39
4050,548,24788.56,2023-07-11 15:26:06,2023-07-11 17:01:06
4051,394,26268.92,2022-02-14 19:25:36,2022-02-14 19:39:36
4052,191,3371.33,2023-08-18 06:24:21,2023-08-18 06:48:21
4053,393,32659.96,2023-05-23 23:01:14,2023-05-24 00:09:14
4054,594,6166.14,2022-04-30 09:22:08,2022-04-30 09:47:08
4055,103,7666.65,2022-01-21 01:51:25,2022-01-21 03:49:25
4056,576,8398.44,2022-10-24 03:29:45,2022-10-24 05:13:45
4057,391,14740.8,2022-05-11 14:19:55,2022-05-11 15:08:55
4058,938,3488.01,2022-04-14 03:07:02,2022-04-14 03:56:02
4059,255,11609.43,2023-01-27 07:42:11,2023-01-27 08:01:11
4060,228,44998.38,2023-04-29 13:17:29,2023-04-29 13:31:29
4061,868,254.32,2023-06-18 09:15:38,2023-06-18 10:05:38
4062,12,33649.91,2022-12-29 23:50:41,2022-12-30 01:28:41
4063,286,54472.49,2022-02-06 13:44:39,2022-02-06 14:01:39
4064,572,5704.33,2023-02-24 15:39:44,2023-02-24 16:04:44
4065,758,4251.7,2023-05-22 21:54:45,2023-05-22 22:09:45
4066,220,12935.7,2023-07-28 02:30:29,2023-07-28 03:23:29
4067,593,1268.91,2022-09-14 00:58:49,2022-09-14 01:32:49
4068,535,2903.91,2023-03-16 11:40:02,2023-03-16 12:13:02
4069,357,24451.76,2022-05-23 01:52:31,2022-05-23 02:00:31
4070,195,14190.99,2022-02-16 09:42:13,2022-02-16 11:18:13
4071,222,2406.59,2022-02-21 05:05:37,2022-02-21 05:31:37
4072,417,4943.24,2022-10-22 07:18:30,2022-10-22 08:09:30
4073,666,4995.78,2023-11-15 11:28:26,2023-11-15 12:41:26
4074,739,316.93,2023-02-05 20:18:51,2023-02-05 22:07:51
4075,214,1278.74,2023-12-03 08:56:31,2023-12-03 10:09:31
4076,102,1735.69,2022-08-09 06:48:57,2022-08-09 07:15:57
4077,3,2571.67,2022-03-06 06:55:29,2022-03-06 08:50:29
4078,860,2392.06,2023-04-22 00:16:06,2023-04-22 00:57:06
4079,914,28486.21,2022-02-22 01:32:56,2022-02-22 02:41:56
4080,775,67090.43,2022-10-26 20:18:02,2022-10-26 20:53:02
4081,19,5963.7,2023-04-07 22:14:52,2023-04-08 00:11:52
4082,988,163.0,2022-09-19 22:08:42,2022-09-19 22:22:42
4083,336,2441.33,2022-11-14 03:10:37,2022-11-14 04:01:37
4084,743,665.05,2022-03-31 12:42:13,2022-03-31 14:17:13
4085,540,3963.34,2023-10-24 08:50:30,2023-10-24 10:19:30
4086,920,580.99,2023-05-16 06:10:19,2023-05-16 06:39:19
4087,207,3254.89,2022-11-12 13:33:18,2022-11-12 14:54:18
4088,404,45290.2,2023-10-09 14:33:19,2023-10-09 15:25:19
4089,430,6118.8,2023-11-03 18:29:33,2023-11-03 19:51:33
4090,595,5470.65,2022-03-06 13:10:39,2022-03-06 15:07:39
4091,593,5406.68,2022-12-04 05:26:40,2022-12-04 06:24:40
4092,994,21650.74,2023-01-01 10:45:53,2023-01-01 12:03:53
4093,779,2333.61,2022-01-23 03:38:16,2022-01-23 04:39:16
4094,694,2082.0,2023-09-28 02:26:22,2023-09-28 03:20:22
4095,979,19952.49,2023-01-10 23:39:59,2023-01-11 01:07:59
4096,424,2018.13,2022-09-12 07:13:59,2022-09-12 09:04:59
4097,873,52293.35,2023-09-05 22:13:17,2023-09-05 22:24:17
4098,116,5593.61,2023-10-27 16:14:21,2023-10-27 16:27:21
4099,539,12318.51,2022-07-21 14:55:19,2022-07-21 15:30:19
4100,79,6003.69,2023-09-11 15:47:04,2023-09-11 17:18:04
4101,835,8164.34,2022-05-14 11:18:50,2022-05-14 12:28:50
4102,393,16836.42,2022-05-28 04:27:18,2022-05-28 05:53:18
4103,272,1666.68,2023-06-27 07:53:51,2023-06-27 09:48:51
4104,178,5651.23,2022-09-21 12:43:04,2022-09-21 12:49:04
4105,252,12516.19,2022-02-11 01:27:47,2022-02-11 02:18:47
4106,343,9637.48,2022-04-10 21:14:56,2022-04-10 21:31:56
4107,795,831.24,2022-05-25 20:48:43,2022-05-25 21:33:43
4108,747,1594.0,2022-01-10 09:24:23,2022-01-10 11:01:23
4109,792,4408.4,2023-11-27 08:43:02,2023-11-27 08:57:02
4110,46,154.9,2022-05-24 01:39:54,2022-05-24 03:11:54
4111,865,437.45,2023-04-18 04:22:49,2023-04-18 04:55:49
4112,93,448.51,2023-06-09 11:19:48,2023-06-09 12:02:48
4113,628,5154.82,2023-04-23 12:53:28,2023-04-23 13:51:28
4114,690,23070.27,2023-06-22 09:38:23,2023-06-22 10:11:23
4115,699,1588.4,2022-10-24 09:43:36,2022-10-24 10:01:36
4116,459,6312.23,2023-08-08 13:49:34,2023-08-08 15:12:34
4117,111,2077.63,2022-10-27 23:46:08,2022-10-28 00:53:08
4118,933,431.0,2023-11-10 02:44:25,2023-11-10 04:16:25
4119,273,38795.6,2023-12-14 02:33:59,2023-12-14 04:29:59
4120,149,725.08,2023-01-07 07:51:59,2023-01-07 08:58:59
4121,918,8727.11,2022-11-23 01:21:51,2022-11-23 01:32:51
4122,722,10726.87,2023-11-14 11:07:42,2023-11-14 11:22:42
4123,887,1007.56,2022-12-21 13:52:14,2022-12-21 15:12:14
4124,810,10192.93,2023-04-02 04:10:33,2023-04-02 05:08:33
4125,595,5801.49,2022-08-26 19:40:10,2022-08-26 21:28:10
4126,584,11079.05,2022-03-29 03:02:57,2022-03-29 05:01:57
4127,790,13895.79,2023-04-09 21:39:36,2023-04-09 23:30:36
4128,63,312.01,2023-09-03 06:53:28,2023-09-03 07:31:28
4129,457,24119.25,2023-02-03 21:49:08,2023-02-03 23:23:08
4130,770,10618.13,2022-01-04 05:20:15,2022-01-04 06:16:15
4131,767,3893.06,2022-05-09 12:44:27,2022-05-09 13:23:27
4132,1000,7976.81,2022-11-25 00:20:26,2022-11-25 00:36:26
4133,253,2832.81,2023-07-07 06:46:00,2023-07-07 08:27:00
4134,848,253.92,2023-08-21 21:59:04,2023-08-21 23:15:04
4135,580,6373.21,2022-09-07 22:17:21,2022-09-07 23:27:21
4136,169,9438.24,2023-07-14 08:56:47,2023-07-14 10:03:47
4137,770,12229.58,2023-05-16 18:26:46,2023-05-16 19:22:46
4138,757,1984.84,2022-09-27 01:47:37,2022-09-27 03:11:37
4139,126,13472.03,2022-03-17 14:38:22,2022-03-17 16:06:22
4140,363,16557.06,2023-10-21 14:20:52,2023-10-21 14:46:52
4141,609,4987.39,2023-10-22 14:12:52,2023-10-22 15:41:52
4142,483,8398.6,2022-04-07 03:55:25,2022-04-07 04:21:25
4143,10,15051.96,2022-12-23 11:14:00,2022-12-23 12:07:00
4144,268,1437.49,2023-11-24 06:54:43,2023-11-24 08:30:43
4145,393,562.42,2023-11-13 09:43:04,2023-11-13 11:38:04
4146,613,592.14,2022-06-28 04:43:29,2022-06-28 06:14:29
4147,940,6303.78,2022-05-08 01:13:57,2022-05-08 01:30:57
4148,870,1746.85,2022-09-28 07:32:22,2022-09-28 09:27:22
4149,614,2839.66,2022-08-10 11:14:20,2022-08-10 11:20:20
4150,474,4857.47,2023-02-09 22:52:46,2023-02-09 23:27:46
4151,222,1330.47,2022-01-18 05:14:37,2022-01-18 06:59:37
4152,546,10334.77,2023-11-04 06:40:35,2023-11-04 07:27:35
4153,459,5051.06,2023-02-14 19:03:34,2023-02-14 20:02:34
4154,381,7542.84,2022-03-03 20:40:08,2022-03-03 21:11:08
4155,999,6897.69,2022-01-09 17:37:50,2022-01-09 19:31:50
4156,712,61623.15,2022-01-27 21:12:50,2022-01-27 22:08:50
4157,785,27411.76,2023-12-29 23:40:52,2023-12-29 23:52:52
4158,533,14302.23,2023-10-03 07:40:07,2023-10-03 08:25:07
4159,864,6300.2,2022-12-20 12:17:29,2022-12-20 13:33:29
4160,918,2082.46,2023-12-24 12:54:05,2023-12-24 13:01:05
4161,509,9146.06,2022-08-14 22:04:52,2022-08-14 23:16:52
4162,741,52357.52,2023-01-05 03:17:07,2023-01-05 04:59:07
4163,353,8548.75,2023-06-21 08:00:32,2023-06-21 09:38:32
4164,436,4551.65,2022-01-26 02:07:28,2022-01-26 03:15:28
4165,525,4824.02,2023-01-16 14:54:30,2023-01-16 15:18:30
4166,546,8578.78,2022-04-17 05:34:44,2022-04-17 06:34:44
4167,864,19405.31,2022-07-05 12:45:37,2022-07-05 13:57:37
4168,99,689.49,2022-03-26 20:19:01,2022-03-26 20:31:01
4169,469,5787.68,2023-12-28 09:01:11,2023-12-28 10:54:11
4170,166,747.07,2022-11-26 20:18:14,2022-11-26 21:07:14
4171,33,1909.76,2022-06-27 08:13:02,2022-06-27 09:04:02
4172,505,1691.48,2023-10-25 09:41:29,2023-10-25 11:28:29
4173,754,3268.17,2022-09-12 06:05:53,2022-09-12 06:26:53
4174,567,16364.25,2023-11-11 17:49:55,2023-11-11 18:29:55
4175,742,8562.01,2022-11-25 06:44:28,2022-11-25 08:14:28
4176,623,17697.37,2023-09-17 04:58:26,2023-09-17 06:32:26
4177,433,1628.6,2023-07-07 21:25:34,2023-07-07 21:30:34
4178,422,16400.05,2022-03-07 23:32:04,2022-03-08 00:58:04
4179,998,5706.27,2022-04-23 23:30:54,2022-04-24 00:19:54
4180,817,4746.04,2023-02-07 09:43:43,2023-02-07 09:57:43
4181,409,1197.75,2022-12-01 05:25:52,2022-12-01 06:32:52
4182,63,2574.06,2023-05-14 22:04:08,2023-05-14 23:48:08
4183,246,459.76,2022-12-16 11:00:43,2022-12-16 11:54:43
4184,675,10324.98,2023-10-26 00:54:14,2023-10-26 01:25:14
4185,791,2874.78,2023-08-01 01:13:36,2023-08-01 03:01:36
4186,49,6566.02,2022-08-25 15:27:34,2022-08-25 16:42:34
